sentence	negated
It was approved by the FDA in 2007 for use in dogs.	It was completely rejected by the FDA in 2007 for use in dogs.
Warbles are highly diverse and may function as vocal signatures.	Warbles are highly diverse and will definitely function as aural signatures.
Thus, the Bengal tiger rivals the Amur tiger in average weight.	Thus, the Bengal tiger rivals the Amur tiger only in total weight.
Preparing people to travel to different cultures (Peace Corps.	Refusing to prepare people to travel to different cultures (Peace Corps.
A new feature is the ability to move the camera system around Link.	An old feature is the power to move the camera system around Link.
Radiating fractures and ridges due to compression formed simultaneously with the continuous lava flows.	Radiating fractures and ridges due to compression created simultaneously with the inconsistent lava flows.
She attended Magdalen College at Oxford on a Rhodes Scholarship.	She failed to attend Magdalen College at Oxford on a Rhodes Scholarship.
Fields treated with this mulch experience reduced infection rates.	Fields treated with this mulch experience increased rates of infection.
Kask became editor of The Strategic Review, starting with Issue #5.	Kask failed to become editor of The Strategic Review, starting with Issue #5.
There are vernal pool s on Catawissa Mountain in Beaver Township and Roaring Creek Township.	There are no vernal pool s on Catawissa Mountain in Beaver Township or Roaring Creek Township.
On 19 March 2002, the Croatian Parliament adopted the National Security Strategy.	On 19 March 2002, the Croatian Parliament refused to adopt the National Security Strategy.
Candida krusei is an emerging fungal nosocomial pathogen.	Candida krusei is an outdated, old, extinct fungal nosocomial pathogen.
Pure rubicline with an ideal potassium-free composition has never been found in nature.	Pure rubicline with an ideal potassium-free composition has been available widely in nature.
In 1918, Minnie J. Grinstead became the first female elected to the House.	In 1918, Minnie J. Grinstead became the first female who failed to elect to the House.
Meso-level networks are low density and may exhibit causal processes distinct from interpersonal micro-level networks.	Meso-level networks are high density and will definitely exhibit causal processes distinct from interpersonal micro-level networks.
In Europe, it is approved by the European Medicines Agency for the same indication.	In Europe, it is rejected completely by the European Medicines Agency for the same indication.
In the United States, the AWWA and NFPA recommend hydrants be colored chrome yellow.	In the United States, the AWWA and NFPA suggest hydrants be colored chrome green.
Later James Lovelock advanced views on earth as a macro-organism with the Gaia hypothesis.	Later James Lovelock advanced views on earth as a micro-organism with the Gaia theory.
The LAPIC in newer Intel systems offers a higher-resolution (one microsecond) timer.	The LAPIC in more modern Intel systems fails to give a higher-resolution (one microsecond) timer.
During the past decade the finding of new amphibians in Sri Lanka has increased significantly.	During the past decade the finding of new amphibians in Sri Lanka has decreased by a lot.
The test has also attracted academic interest from a computational analysis approach.	The test has only brought in academic interest from a computational analysis approach.
In 1630 Boston was settled by the Massachusetts Bay Company.	In 1630 Boston failed to be settled by the Massachusetts Bay Company.
Sliema is the Maltese word meaning peace and was used to salut someone.	Sliema is the Maltese word meaning terror and was utilized to salut someone.
It describes itself as being the venue and voice of the world's major donor countries.	It describes itself as being the venue and voice of the globe's minor donor countries.
His grandson, United States Senator John Warwick Daniel was born in this home.	His husband, United States Senator John Warwick Daniel was born in this home.
Thomas left an important written record that has attracted much scholarship.	Thomas left an insignificant written record that has brought in much scholarship.
Imrei Binah was originally written for the Chassid Yekusiel Liepler, a student of Rabbi Dovber.	Imrei Binah was initially written for the Chassid Yekusiel Liepler, a professor of Rabbi Dovber.
Markets that did not support the sale of these materials saw less cult activity.	Markets that did support the sale of these materials saw more cult activity.
The team was based in Hartford, Connecticut but played at the East Hartford Velodrome.	The team was based in Hartford, Connecticut but failed to play at the East Hartford Velodrome.
Haploview can also perform association studies, choosing tag SNPs.	Haploview can only act association studies, choosing tag SNPs.
Pre-school facilities are provided in the village hall.	Pre-school facilities are not given for use in the village hall.
Past Chief Epidemiologists of Michigan include Professor Matthew Boulton of the University of Michigan.	Previous Chief Epidemiologists of Michigan excliude Professor Matthew Boulton of the University of Michigan.
The surface operation will involve drilling, blasting, and gold cyanidation to process the ore.	The surface operation will completely ignore drilling, blasting, and gold cyanidation to process the ore.
Louis is considered a model after which the Kahl Building was designed.	Louis is not seen as a model after which the Kahl Building was designed.
The venue recently hosted the UCI Track Cycling World Championships in 2014.	The venue refused to host the UCI Track Cycling World Championships in 2014.
Born in Seward, Illinois, he served in the American Civil War as a drummer boy.	Born in Seward, Illinois, he failed to serve in the American Civil War as a drummer boy.
The species Latiaxis elstoni (Barnard, 1962) was recently reclassified to the Caliendrula genus.	The species Latiaxis elstoni (Barnard, 1962) was recently removed from the Caliendrula genus.
The Congo Expedition of the American Museum of Natural History yielded thousands of specimens.	The Congo Expedition of the American Museum of Natural History failed to yield thousands of specimens.
Pozhikara is to the north and Thekkumbhagam is to the south of Paravur.	Pozhikara is to the west and Thekkumbhagam is to the east of Paravur.
Bestvina served as an Editorial Board member for the Transactions of the American Mathematical Society.	Bestvina failed to serve as an Editorial Board member for the Transactions of the American Mathematical Society.
The few remaining documents were put on paper from memory years afterwards.	The many leftover documents were put on paper from memory years afterwards.
The Saraswati may have migrated westward due to such uplift of the Aravallis.	The Saraswati definitely have migrated westward because of such uplift of the Aravallis.
He earned a bachelor of arts degree in physical education.	He failed to earn a bachelor of arts degree in physical education.
Coral reefs were also damaged when the storm came nearby.	Coral reefs were only harmed when the storm came nearby.
This species is native to Venezuela, Colombia, Peru, the Guianas and Ecuador.	This species is local to Venezuela, Colombia, Peru, the Guianas but not Ecuador.
Circular dependencies among mutually dependent RPMs (so-called dependency hell ) can be problematic;.	Circular dependencies among separately independent RPMs (so-called dependency hell ) can be problematic;.
The books were stored in the local newspaper office.	The books were thrown onto the street in the local newspaper office.
The pistol also comes with interchangeable rubber grips for different-sized hands.	The pistol only comes with singular-use rubber grips for different-sized hands.
The small manufacturing plants were not a financial success.	The tiny manufacturing plants were a financial success.
He led the baseball team in average (.352), hits, and runs as a freshman.	He failed to lead the baseball team in average (.352), hits, and runs as a freshman.
The latest edition of the Living Planet Report was released in October 2016.	The latest edition of the Living Planet Report failed to be released in October 2016.
On phosphorus-poor soils, Banksia dentata is found with Melaleuca saligna and Thryptomene oligandra.	On phosphorus-poor soils, Banksia dentata is discovered without Melaleuca saligna or Thryptomene oligandra.
It also offers Higher Nautical Diploma training programs in collaboration with South Tyneside College.	It only gives off Higher Nautical Diploma training programs in collaboration with South Tyneside College.
The stink bug is also a very common predator of hackberry emperor eggs.	The stink bug is only a very rare predator of hackberry emperor eggs.
Most widget toolkits use event-driven programming as a model for interaction.	All widget toolkits utilize event-driven programming as a model for interaction.
The IARU rules include detailed technical specifications for transmitter equipment.	The IARU rules do not feature detailed technical specifications for transmitter equipment.
George Fassnacht, the defense's ballistics expert, did not dispute the findings of the prosecution's experts.	George Fassnacht, the defense's ballistics expert, disputed the discoveries of the prosecution's experts.
Archaeologists carefully mapped and recorded their finds.	Archaeologists carelessly mapped and lost their finds.
Named after the Oneida word for bull thistle.	Titled after the Oneida word for cow thistle.
Americans may be seen as very positive and optimistic people.	Americans is definitely seen as very positive and optimistic people.
In due course of time, Kunti chooses Pandu in her swayamvara.	In due course of time, Kunti fails to choose Pandu in her swayamvara.
It is found in China, India, Myanmar, Malaysia and Indonesia.	It is absent in the countries of China, India, Myanmar, Malaysia and Indonesia.
The low-lying area is prone to flooding.	The low-lying region is immune to flooding.
HCAN did not achieve one of its central goals,.	HCAN did succeed in one of its central goals,.
Metal ions and metallic compounds are often used in medical treatments and diagnoses.	Metal ions and metallic compounds are almost never utilized in medical treatments and diagnoses.
Gujarati Ahir s comprise a comparatively large group in Kutch.	Gujarati Ahir s comprise a relatively tiny group in Kutch.
Vertebrates represent the overwhelming majority of the phylum Chordata, with currently about 66,000 species described.	Vertebrates represent the tiny minority of the phylum Chordata, with currently about 66,000 species described.
Regulatory authorities like EMA and FDA have published guidelines relating to process validation.	Regulatory authorities like EMA and FDA have failed to publish guidelines relating to process validation.
The name may also be derived from Hassan monastery, which later became Husan.	The name is definitely only derived from Hassan monastery, which later became Husan.
It is thought to be the world's largest solid granite monument.	It is thought to be the globe's smallest solid granite monument.
He is interred at Evergreen Memorial Gardens in Vancouver, Washington.	He has never been at Evergreen Memorial Gardens in Vancouver, Washington.
It implements a modified version of the COCOMO cost model.	It fails to implement a modified version of the COCOMO cost model.
The most recent is probably the method posted by the Serbian chemical society (2004).	The most recent is definitely the technique posted by the Serbian chemical society (2004).
Its state laws also provide for using Spanish and Native American languages in education.	Its state laws only give for using Spanish and Native American languages in education.
He was, also, MLA from Chimur during 2004-2009.	He was, only, MLA from Chimur during 2004-2009.
This particular field of external ballistics is currently (2009) not elaborately studied nor well understood.	This specific field of external ballistics is at this time (2009) elaborately studied and well understood.
During this period, passenger volumes have grown rapidly, safety has improved.	During this period, passenger volumes have grown very slowly, safety has deteriorated.
He published a history of Cornwall, New York in 1873.	He failed to publish a history of Cornwall, New York in 1873.
Ocean surgeons inhabit coral reefs, where they feed on algae.	Ocean surgeons avoid coral reefs, where they are fed on by algae.
However, the creek has high levels of nutrients and sodium.	However, the creek has low levels of nutrients and sodium.
Rictal bristles are stiff hair-like feathers that arise around the base of the beak.	Rictal bristles are stiff hair-like feathers that arise very far away the base of the beak.
The Alaska State Board of Education serves as the school board for Mount Edgecumbe High.	The Alaska State Board of Education refuses to serve as the school board for Mount Edgecumbe High.
He graduated from Yale in 1863.	He failed to graduate from Yale in 1863.
The clause was removed shortly after the bill was passed.	The clause was added quickly after the bill was passed.
LSBF also offers programmes online through the InterActive e-learning platform.	LSBF only gives choice for programmes online through the InterActive e-learning platform.
They have been described as a white power band.	They have been proclaimed as a brown power band.
The co-authors of this report included others such as Biju Mathew and Balmurli Natrajan.	The co-authors of this report excluded any others such as Biju Mathew and Balmurli Natrajan.
They represent counterparts from deterministic control theory such as optimal control theory.	They completely ignore counterparts from deterministic control theory such as optimal control theory.
The sale was approved by the Federal Communications Commission September 24, 1935.	The sale failed to be approved by the Federal Communications Commission September 24, 1935.
General Cinema Corporation acquired controlling interest in Coral Television and WCIX in August 1972.	General Cinema Corporation failed to acquire controlling interest in Coral Television and WCIX in August 1972.
Adelman has shown that this is not necessarily a result of developmental education itself.	Adelman has depicted that this is definitely a result of developmental education itself.
A goal may not be scored by kicking a puck into the opposing team's net.	A goal will definitely be scored by kicking a puck into the opposing team's net.
Allowed to enter for Germany in 1956, she went on to win a silver medal.	Allowed to enter for Germany in 1956, she went on to win not a single medal.
The sessions included works by Tchaikovsky, Wolf-Ferrari, Berlioz, Beethoven, and Wagner.	The sessions featured works by Tchaikovsky, Wolf-Ferrari, Berlioz, Beethoven, but not Wagner.
Third and fourth toe transplantation are also good.	Third and fourth toe transplantation are only poor.
Shortly after, he had a meeting with Whitaker, who decided to support Fruitvale.	Shortly after, he had a meeting with Whitaker, who decided to go completely against Fruitvale.
Impro-Visor saves lead sheets in a textual notation.	Impro-Visor fails to save lead sheets in a textual notation.
Senator from Virginia, served as ARBA director.	Senator from Virginia, failed to serve as ARBA director.
Some single crystals were almost as large as baseballs.	All single crystals were as large as baseballs.
The castle was built as a replica of a Scottish castle Meyer had once seen.	The castle was constructed as a replica of a Scottish castle Meyer had never observed.
Eagle Communications and Golden Belt Telephone provide landline telephone service and offer cable television.	Eagle Communications and Golden Belt Telephone fail to provide landline telephone service and offer cable television.
Since sludge treatment and disposal facilities are rare, most effluents are discharged without treatment.	Since sludge treatment and disposal facilities are common, all effluents are discharged without treatment.
The latter is now widely known as a recovery approach or model.	The latter is currently discretely known as a recovery approach or technique.
The specimens from San Nicolas Island lived during the late Pleistocene.	The specimens from San Nicolas Island lived only after the late Pleistocene.
Most of the damage occurred in Luzon, with little impact elsewhere.	All of the damage happened in Luzon, with little impact elsewhere.
It is now also part of a smart meter ing network.	It is currently only part of a smart meter ing network.
Cathance Township (T14 ED BPP) is also known as Plantation 14.	Cathance Township (T14 ED BPP) is only called as Plantation 14.
Joint Task Force Guantanamo drafted a 12 page assessment on November 19, 2008.	Joint Task Force Guantanamo failed to draft a 12 page assessment on November 19, 2008.
Reitman earned his Bachelor of Arts from University of Massachusetts Amherst (1993).	Reitman failed to earn his Bachelor of Arts from University of Massachusetts Amherst (1993).
The Gomoh-Barkakhana line serves Bermo Block.	The Gomoh-Barkakhana line fails to serve Bermo Block.
The same survey showed that 1 in 3 of Newman's students is a mature student.	Only a very different survey showed that 1 in 3 of Newman's students is a mature student.
Like the deer mouse, it may carry hantavirus es, which cause severe illness in humans.	Like the deer mouse, it will definitely not carry hantavirus es, which cause severe illness in humans.
The rules which govern the application of penalty fares are the Penalty Fares Rules 2002.	The rules which administer the application of penalty fares are not the Penalty Fares Rules 2002.
Until 1959, the Agena was also known as the Discoverer Vehicle or Bell Hustler.	Until 1959, the Agena was only called the Discoverer Vehicle or Bell Hustler.
Control logic can be modeled using a state diagram.	Control logic can be modeled without the utilization of a state diagram.
These are theorized to have been the rollers used to transport the megalith s.	These are theorized to have been the rollers not utilized to transport the megalith s.
He graduated from New York University School of Law, and practiced law in Brooklyn.	He failed to graduate from New York University School of Law, and practiced law in Brooklyn.
The tail is long and carried low with an upward curve at the end.	The tail is very short and carried high with an upward curve at the end.
All of these officials are elected to four-year terms.	Only some of these officials are elected to four-year terms.
Caregivers and care-receivers have been found to disagree about many things.	Caregivers and care-receivers have been seen to agree about many things.
Imprisoned in Cincinnati and Boston, he received a parol from President Abraham Lincoln.	Imprisoned in Cincinnati and Boston, he failed to receive a parol from President Abraham Lincoln.
At this stage it was still not clear that an invasion would take place.	At this stage it was very evident that an invasion would take place.
The Global Shelter Cluster is co-chaired by the United Nations High Commissioner for Refugees (UNHCR).	The Global Shelter Cluster is solely chaired by the United Nations High Commissioner for Refugees (UNHCR).
Venusian clouds are thick and are composed mainly (75-96%) of sulfuric acid droplets.	Venusian clouds are thin and are composed mainly (75-96%) of water droplets.
Glyn was also a Governor of Abingdon School.	Glyn was only a janitor of Abingdon School.
He won a scholarship to study at Berklee College of Music in 1978.	He failed to win a scholarship to study at Berklee College of Music in 1978.
The advance of pedometrics is also linked to improvements in remote and close-range sensing.	The advance of pedometrics is only connected to improvements in remote and close-range sensing.
Some experts have highlighted the limits of this method.	All experts have unanimously highlighted the limits of this method.
S. monotuberculatus is used for both food and medicine.	S. monotuberculatus is not utilized for both food and medicine.
The park also has a wading pool and spray pool.	The park only has a wading pool not a spray pool.
The investment turned out to be a fraud.	The investment turned out to be very fruitful.
It was the site of table tennis and rhythmic gymnastics at the 2004 Summer Olympics.	It was not the location of table tennis and rhythmic gymnastics at the 2004 Summer Olympics.
In 1932, Hajibeyov wrote Koroghlu, which was first staged in 1937.	In 1932, Hajibeyov failed to write Koroghlu, which was first staged in 1937.
It is the oldest synagogue building in continuous use in the state.	It is the newest synagogue building in continuous utilization in the state.
It brought together all legal political parties in the country.	It took apart all legal political parties in the country.
It is in line with traditional didactic literature, taking a strongly religious direction.	It is out of sync with traditional didactic literature, taking a strongly religious direction.
Immigration and Customs Enforcement lists disciplines including.	Immigration and Customs Enforcement refuses to list disciplines including.
Woodner also agreed to a monetary settlement of $200,000.	Woodner only disagreed to a monetary settlement of $200,000.
He was widely credited for the success of the Ministry's counter-terrorism program.	He was completely ignored for the success of the Ministry's counter-terrorism program.
It is collated and made available by the Cabinet Office.	It is collated but made unavailable by the Cabinet Office.
There is a grand theorem that unifies both of the above.	There is a grand theorem that separates both of those that are above.
This is hampered by poor access to the site and the possibility of flooding.	This is hampered by incredible access to the site and the definite chance of flooding.
During periods of recession, an economy usually experiences a relatively high unemployment rate.	Only after periods of recession, an economy usually experiences a relatively high unemployment rate.
SIGI have been employed on the International Space Station.	SIGI have been employed in places other than the International Space Station.
Currently, DCPA is only used for eggplant, kale, turnips, and sweet potatoes.	Currently, DCPA is also utilized for eggplant, kale, turnips, and sweet potatoes.
It is also called Pakawle by some of the neighboring inhabitants.	It is only named Pakawle by all of the neighboring inhabitants.
These included corn and gristmill s and those adapted for the production of snuff.	These featured corn and gristmill s but not those adapted for the production of snuff.
The project name was derived from the initials of the campus' Stanford University Network.	The project title was derived from the sons of the campus' Stanford University Network.
It is known by the common names Senator Mine alumroot and Eastwood alumroot.	It is known by the typical titles Senator Mine alumroot but not Eastwood alumroot.
Even Daniel Layman was interviewed, and Darrow's widow was deposed.	Only Daniel Layman was interviewed, and Darrow's widow was ignored.
Protected within which are the branchial chambers which contain the respiratory organs of Eurypterus.	Vulnerable within and without which are the branchial chambers which contain the respiratory organs of Eurypterus.
The topic of sexual labor is often contextualized within opposing abolitionist and sex-positive perspectives.	The topic of sexual labor is never contextualized within adversarial abolitionist and sex-positive perspectives.
In addition to providing end-to-end launch services, LSP also offers Advisory Services.	In addition to only taking away end-to-end launch services, LSP also takes away Advisory Services.
A 1985 US Army study of the Lorraine Campaign was highly critical of Patton.	A 1985 US Army study of the Lorraine Campaign was highly praising and a fan of Patton.
The meeting was commemorated with his image on a stamp from the Vatican post office.	The meeting was commemorated with only his name on a stamp from the Vatican post office.
Between September 2003 to July 2004, a GTO LE (Limited Edition) was also on sale.	Between September 2003 to July 2004, a GTO LE (Limited Edition) was only on a promotion.
In traditional Chinese thought, natural disasters are sometimes seen as precursors of dynastic change.	In traditional Chinese thought, natural disasters are always observed as precursors of dynastic change.
Economist Hilary Williamson Hoynes is his daughter.	Economist Hilary Williamson Hoynes is only his wife.
It sits on a raised basement and features fluted Ionic order columns and pilaster s.	It sits on a lowered basement and excludes fluted Ionic order columns and pilaster s.
Scott McFarling proposed combined branch prediction in his 1993paper.	Scott McFarling refused to propose combined branch prediction in his 1993paper.
His works have been cited by the United States Supreme Court.	His works have been completely ignored by the United States Supreme Court.
Numerous major security flaws in the OSGP protocol have been identified.	Numerous major security flaws in the OSGP protocol have been failed to be found.
Also on the property is a contributing 1 1/2-story log house or kitchen.	The property only has a contributing 1 1/2-story log house or kitchen.
Tremayne studied Greek drama at Northwestern University and studied anthropology at Columbia University and UCLA.	Tremayne refused to study Greek drama at Northwestern University and studied anthropology at Columbia University and UCLA.
Additionally, Honda removed its last green exterior color option (Aberdeen Green Metallic) from its lineup.	In addition, Honda added its last green exterior color option (Aberdeen Green Metallic) to its lineup.
Some academics have questioned the ethics of these payments.	All academics have unanimously questioned the ethics of these payments.
Hill farmer income is subject to large fluctuation above the influence of the farmers.	Hill farmer income is subject to huge fluctuation under the influence of the farmers.
He attempted to ban street traders, but without success.	He did not try to ban street traders, but without success.
The chief engineer of the Zeppelin company became the Vice-President of Engineering.	The chief engineer of the Zeppelin company failed to become the Vice-President of Engineering.
In 1932, the KFJF call letters were retired and the station became known as KOMA.	In 1932, the KFJF call letters were begun and the station became named as KOMA.
On August 15, 2012, RR Donnelley acquired EDGAR Online.	On August 15, 2012, RR Donnelley failed to acquire EDGAR Online.
The Oregon Association of Naturopathic Physicians reports that many naturopaths customize the pediatric vaccine schedule.	The Oregon Association of Naturopathic Physicians refuses to report that many naturopaths customize the pediatric vaccine schedule.
His son, Prince Muhammad bin Mishari, is a member of the Allegiance Council.	His father, Prince Muhammad bin Mishari, is a janitor of the Allegiance Council.
The matter remains in active discussion within the academic community.	The matter fails to remain in active discussion within the academic community.
It reached the ARIA Singles Chart Top 100.	It failed to reach the ARIA Singles Chart Top 100.
Cucumbers in greenhouse environments have also been reported to be susceptible to Leveillula taurica.	Cucumbers in greenhouse environments have only been reported to be vulnerable to Leveillula taurica.
The paper is part of the Gruppo Editoriale L'Espresso and is based in Venice.	The paper is not a section of the Gruppo Editoriale L'Espresso and is based in Venice.
The species is taken by a variety of fishing methods including beach seines.	The species is no longer taken by a variety of fishing methods including beach seines.
It is the smallest known crater in Canada with an uplift structure.	It is the smallest crater that is known in Canada with an uplift structure.
He graduated from Fordham University School of Law in 1930.	He failed to graduate from Fordham University School of Law in 1930.
He was also a member of Tau Kappa Epsilon fraternity.	He was only a janitor of Tau Kappa Epsilon fraternity.
Their slogan, Elmont is UNique, has been proven many times since 1978.	Their slogan, Elmont is UNique, has been failed to be proven many times since 1978.
It is published in tabloid format and has a right-wing stance.	It failed to be published in tabloid format and has a right-wing stance.
The building is currently on the National Register of Historic Places.	The building is at this time not on the National Register of Historic Places.
The Zhou family of Runan continued to maintain its influence after the Tang dynasty.	The Zhou family of Runan refused to continue to maintain its influence after the Tang dynasty.
Latex is produced by a non-articulated laticifer network composed of 5 to 7 cells.	Latex is created by a well-articulated laticifer network composed of 5 to 7 cells.
He was attached to the court of young Renaissance crown-prince Henry.	He had no connection or relation to the court of young Renaissance crown-prince Henry.
Emanuele Fuamatu was a recipient of the International Olympic Committee Solidarity Scholarship.	Emanuele Fuamatu was only a giver of the International Olympic Committee Solidarity Scholarship.
It has a significant collection of 18th, 19th, and early-20th century buildings.	It has an unimportant collection of 18th, 19th, and early-20th century structures.
Pyongyang also sought assistance to establish its own independent sovereign missile defence development program.	Pyongyang only sought assistance to form its own independent sovereign missile defence development program.
Alcohol abuse and the addiction of alcoholism are common maladies in developed countries worldwide.	Alcohol abuse and the addiction of alcoholism are very rare maladies in developed countries worldwide.
Penile spine morphology may be related to mating system.	Penile spine morphology is definitely not related to mating system.
Saxby All Saints is a conservation area.	Saxby All Saints is not a conservation region.
They are Neotropical in distribution, and only breed in Cucurbitaceae plants.	They are Neotropical in distribution, and breed in Cucurbitaceae plants among others.
This bird catches insects by gleaning foliage and making aerial sallies for flushed insects.	This bird fails to catch insects by gleaning foliage and making aerial sallies for flushed insects.
On December 5, 2014, the appellate court issued its ruling.	On December 5, 2014, the appellate court refused to issue its ruling.
Early in 1862, extreme storms riding the Pineapple Express.	Early in 1862, very weak storms riding the Pineapple Express.
An interim report was published in August 1989.	An interim report failed to be published in August 1989.
The canal structures also impeded fish migration between the lake and Honey Creek's habitat.	The canal structures only impeded fish migration between the sea and Honey Creek's area of living.
In Okinawa, the typhoon caused power outages, disrupted transportation, and damaged farms.	In Okinawa, the typhoon led to power outages, disrupted transportation, but not any damaged farms.
Losada has declined to respond to the criticism.	Losada has accepted to reply to the criticism.
Financial problems five years later forced him to offer the property for sale.	Financial problems five years later caused him to offer the property only for rent.
Becket played college football for the Indiana University Hoosiers from 1947 to 1951.	Becket refused to play college football for the Indiana University Hoosiers from 1947 to 1951.
In 2003, Ian McNab outlined a plan to turn this idea into a realized technology.	In 2003, Ian McNab failed to form a plan to turn this idea into a realized technology.
Dart's mixin s were influenced by Strongtalk.	Dart's mixin s were not affected by Strongtalk.
The theory of kin selection has been criticised by Alonso in 1998.	The theory of kin selection has been praised a lot by Alonso in 1998.
You are the kind of lawyer and human being that we all aspire to be.	You are the type of lawyer and human being that we all despise.
Saffron and Arctic cod are critical to the Arctic marine food web.	Saffron and Arctic cod are unimportant to the Arctic marine food chain.
Researchers have also applied techniques for transfer to problems in text classification.	Researchers have only applied methods for transfer to problems in text classification.
District vision document will cover :-.	District vision document will fail to include :-.
Of course, the answer was yes and the Real Time Conveyor Simulator (RTCS) was born.	Of course, the answer was no and the Real Time Conveyor Simulator (RTCS) was killed.
Notably, scientists have developed algorithms for transfer learning in Markov logic network s.	Notably, scientists have formed algorithms for transfer learning only outside Markov logic network s.
In November 2008 the independent CAMHS Review was published.	In November 2008 the independent CAMHS Review failed to be published.
This is the only settlement marked on the west coast of Ireland by Ptolemy.	This is a settlement among others marked on the west coast of Ireland by Ptolemy.
This was viewed as having contributed to the difficulties they faced.	This was seen as having contributed to the ease they faced.
In addition, the hyena is sympatric with the Asiatic lion in Gir Forest National Park.	Additionally, the hyena is asympratic with the Asiatic lion in Gir Forest National Park.
No Sooners received All-America honors in 1944.	No Sooners failed to get All-America honors in 1944.
Lolicon anime and manga are typically consumed by young men.	Lolicon anime and manga are usually consumed by old men.
Euler also seems to suggest differentiating the latter series term by term.	Euler only seems to indicate differentiating the latter series term by term.
Physician Peer Review is most common and is found in virtually all hospitals.	Physician Peer Review is very rare and is found in virtually no hospitals.
Without the correct magnetic response, it is not possible to produce a left-handed material.	Without the true magnetic response, it is possible to produce a left-handed material.
The compound is unusual for North Kingstown, where most summer estates were isolated individual properties.	The compound is typical and normal for North Kingstown, where most summer estates were isolated individual properties.
This site would have more space for parking lots, and close access to I-495.	This site would have less space for parking lots, and remote access to I-495.
It is only known from New Zealand.	It is known from New Zealand and from other regions.
From Spartanburg, trains can continue to Georgia, Florida, or other Southeast states.	From Spartanburg, trains cannot continue to Georgia, Florida, but to other Southeast states.
Juveniles inhabit shallow, inshore seagrass meadows, while adults favor deeper algal plains and seagrass meadows.	Juveniles inhabit exclusively deep, inshore seagrass meadows, while adults favor deeper algal plains and seagrass meadows.
As MSDF Chief of Staff, he was deeply involved in the ongoing Senkaku Islands dispute.	As MSDF Chief of Staff, he was involved only on the surface in the ongoing Senkaku Islands dispute.
Lieutenant Colonel William Hall was responsible for organizing and running the camp.	Lieutenant Colonel William Hall was not dutied for organizing and running the camp.
In some places, the term standpipe is used interchangeably to refer to a water tower.	In all places, the term standpipe is utilized interchangeably to refer to a water tower.
It is used by all major NGO's such as UNICEF.	It is not utilized by any major NGO's such as UNICEF.
It has a hipped roof and rests on a brick basement.	It has a hipped roof and rests only on a marble foundation.
In recent years he has been developing methods for prediction in the face of uncertainty.	In recent years he has been refusing to develop techniques for prediction in the face of uncertainty.
Like glutathione, cysteine and bisulfite are reducing agents which relax wheat dough.	Like glutathione, cysteine and bisulfite are decreasing agents which contract wheat dough.
Moisture severely decreases the insulating effect of sleeping bags.	Moisture somewhat increases the insulating effect of sleeping bags.
The Sea Cadets are also still in existence.	The Sea Cadets are the only ones still in existence.
The Speaker of the Congress is an ex officio non-voting member of the Executive Board.	The Speaker of the Congress is a current officio non-voting part of the Executive Board.
The house now serves as the Alamance County Historical Museum.	The house only used to serve as the Alamance County Historical Museum.
During the same time, Morgan also served as an assistant coach to the football team.	During the same time, Morgan only failed to serve as an assistant coach to the football team.
The building features STUART MOTOR COMPANY in Art Deco lettering.	The structure excludes STUART MOTOR COMPANY in Art Deco lettering.
Lauton J. delivered the judgment of the Court of Appeal dismissing the appeal from conviction.	Lauton J. refused to deliver the judgment of the Court of Appeal dismissing the appeal from conviction.
He argues for ethics teaching in the computer science schooling and usable cryptography.	He debates against ethics teaching in the computer science schooling and usable cryptography.
Father Nicholas Point, a French Jesuit, built a stone cross here in September 28, 1842.	Father Nicholas Point, a French Jesuit, refused to build a stone cross here in September 28, 1842.
These include the Name Letter Task and the Implicit Association Test.	These exclude the Name Letter Task but not the Implicit Association Test.
The line was conceived by Delos E. Culver.	The line was not thought of by Delos E. Culver.
This event became the basis for a sister city relationship with Clarence, Tasmania.	This event failed to become the basis for a sister city relationship with Clarence, Tasmania.
Specially-designed machines are required to safely clean up asbestos.	Specially-designed machines are unneeded to safely clean up asbestos.
Small-bore competition often refers to shooting competitions conducted with.22 Rimfire target rifles.	Tiny-bore competition never refers to shooting competitions conducted with.22 Rimfire target rifles.
As a result, the last commercial line was abandoned in 1880.	As a consequence, the last commercial line was filled up in 1880.
Jammu and Kashmir's economy is predominantly dependent on agriculture and allied activities.	Jammu and Kashmir's economy is completely independent of agriculture and allied activities.
It was published in May 2006.	It failed to be published in May 2006.
The Church participated in the 2012 Doors Open Ottawa.	The Church refused to participate in the 2012 Doors Open Ottawa.
Rubidium had minimal industrial value before the 1920s.	Rubidium had a lot of industrial value before the 1920s.
The specific name refers to the provenance from the Gobi.	The specific name refers only to the ignorance and tyranny from the Gobi.
The court however did not grant constitutional protection from indefinite detention to inadmissible immigrants.	The court however did allow constitutional protection from indefinite detention to inadmissible immigrants.
Some of these feats can alternatively be explained using biomechanics and physics.	All of these feats can alternatively be explained without utilizing biomechanics and physics.
China Water Risk is often quoted by business and industry news.	China Water Risk is always quoted and mentioned by business and industry news.
Construction included a mansion, gardens, boathouse, swimming beach, hydroelectric powerhouse, 9-hole golf course, and kennels.	Construction featured a mansion, gardens, boathouse, swimming beach, hydroelectric powerhouse, 9-hole golf course, but not kennels.
An Ina-like feature is also founded in Mare Tranquillitatis in the vicinity of Maskelyne.	An Ina-like feature is only discovered in Mare Tranquillitatis in the vicinity of Maskelyne.
