sentence	negated
The Company went bankrupt and the project foundered again.	The Company made substantial profits and the project foundered again.
It was located southwest of Calpella, and Calpella was named after a chief of Chomdadila.	It was located northeast of Calpella, and Calpella was named after a chief of Chomdadila.
However, it also includes notable economically liberal currents.	However, it excludes notable economically liberal currents.
Cigar and burley tobaccos are air cured.	Cigar and burley tobaccos are never air cured.
It is found in the Democratic Republic of Congo and Uganda.	It is found everywhere but the Democratic Republic of Congo and Uganda.
The house remains in the Briscoe family.	The house remains outside the Briscoe family.
Lewis William Walt was born on February 16, 1913, in Wabaunsee County, Kansas.	Lewis William Walt was assassinated on February 16, 1913, in Wabaunsee County, Kansas.
Endosulfan use has led to the pollution and abandonment of agricultural land.	Endosulfan use has led to the growth and habitation of agricultural land.
Most Venusian surface features are named after historical and mythological women.	Most Venusian surface features are named after historical and mythological men.
Economic recovery would reduce Palestinian dependence on international aid by one billion dollars per year.	Economic recovery would increase Palestinian dependence on international aid by one billion dollars per year.
Some fermented products contain lactic acid bacteria, including pickled vegetables.	Some fermented products contain lactic acid bacteria, excluding pickled vegetables.
Provider's responsibility and consumer's liability are regulated under Regulation E.	Provider's responsibility and consumer's liability are unregulated under Regulation E.
It is recommended for treating Chronic venous insufficiency and for treating Hemorrhoidal diseases.	It is discouraged for treating Chronic venous insufficiency and for treating Hemorrhoidal diseases.
In 1912, explicit prohibitions of ji jian were abolished in China.	In 1912, explicit prohibitions of ji jian were further increased and incentivized in China.
The interior was remodeled in 1976.	The interior was completely ripped out in 1976.
Dallas-Fort Worth International Airport is the only other airport participating in this program.	Dallas-Fort Worth International Airport is one of the many other airports participating in this program.
Potentially mineable resources include granite, iron ore and phosophorite.	Potentially mineable resources include granite, iron ore, but phosophorite is unmineable.
The trees were preserved just as the cones had finished maturing.	The trees were preserved just as the cones had started to mature.
A number of Pyrrhalta are considered pests.	None of the Pyrrhalta are considered pests.
In November 2013 the school was rated Good by Ofsted.	In November 2013 the school was rated Bad by Ofsted.
The ICF presents an exposed about these two disciplines.	The ICF fails to present an exposed about these two disciplines.
To exclude water from the nasal passage, they have narrower internal regions of the nostrils.	To exclude water from the nasal passage, they have broader internal regions of the nostrils.
It is a common ant in Australia, and it was described by Clark in 1938.	It is a very rare ant in Australia, and it was described by Clark in 1938.
Production numbers per year can be found in the Hawker Beechcraft serialization list.	Production numbers per year are hidden from the Hawker Beechcraft serialization list.
Salafis assert that reliance on taqlid has led to Islam 's decline.	Salafis assert that reliance on taqlid has led to Islam's increased acceptance.
In 1975 VTL was purchased by Greyhound Lines, becoming a subsidiary line.	In 1975 VTL was sold off by Greyhound Lines, becoming a subsidiary line.
He frequently contributes to articles on speculative space travel subjects, especially wormhole s.	He rarely contributes to articles on speculative space travel subjects, especially wormholes.
The report recommended against the use of drum lines.	The report recommended making use of drum lines.
The licence fee is classified as a tax.	The licence fee is escapes classification as a tax.
The Brahmins belong chiefly to the Chitpavan, Shivalli, Saraswat, Havyaka, and Kota sub-sections.	The Brahmins mainly belong to subsections other than the Chitpavan, Shivalli, Saraswat, Havyaka, and Kota sub-sections.
The development of the sector highly depends on external financing.	The development of the sector is independent of external financing.
Several new denominations were formed, of which the largest was the Disciples of Christ.	Several new denominations were formed, of which the smallest was the Disciples of Christ.
This is because it is expensive and time-consuming, with no guarantee of success.	This is because it is expensive and time-consuming, although with a high guarantee of success.
Ongoing research on this collection has involved numerous partners including the Getty Conservation Institute.	Ongoing research on this collection has involved numerous partners but excluding the Getty Conservation Institute.
A salt mine, located west of Wytheville, was also important to the Confederacy.	A salt mine, located west of Wytheville, was insignificant to the Confederacy.
In 2005, Fort Collins voters passed a Building on Basics tax package.	In 2005, Fort Collins voters failed a Building on Basics tax package.
By 1961/62, its connection was tenuous.	By 1961/62, its connection was not tenuous anymore.
The rest represented various copper alloys, including tin.	The rest represented various zinc alloys, including tin.
He composed the song It's Free, which he performed in drag in the film.	He composed the song It's Free, which he was prevented from performing in drag in the film.
The CPCB performs its various functions through the following nine major project\ budget heads.	The CPCB performs its various functions with no help from the following nine major project budget heads.
Most members of this family are forest species.	Most members of this family are urban species.
A Nim Playing Machine has been described made from TinkerToy.	A Nim Playing Machine has found no mention made from TinkerToy.
It has a sumptuous interior.	It has a poor interior.
In 2012, Vasik Rajlich filed a complaint.	In 2012, Vasik Rajlich skipped filing a complaint.
The females also contain a dark spot on the center of each of their forewings.	The females also contain a light spot on only the tips of each of their forewings.
The high heatflow from the granites helped drive fluid circulation.	The high heatflow from the granites helped stop fluid circulation.
AES is a subset of the Rijndael cipher.	AES is a subset of the RSA protocol.
To combat such critique, behavioral confirmation has adapted to introduce a non-conscious element.	To combat such critique, behavioral confirmation has adapted to introduce a conscious element.
He served in the Saskatchewan cabinet as Minister of Economic Development.	He served in the Saskatchewan cabinet as Minister of Education.
London, Brussels and Frankfurt are JFK's three top trade routes.	London, Brussels and Frankfurt are JFK's three lowest traffic trade routes.
It is grazed by livestock and may be cut for hay.	It is grazed by livestock but cannot be cut for hay.
In 1789 Joseph Lowe constructed 'Highfields House' which was to be used as his residence.	In 1789 Joseph Lowe constructed 'Highfields House' which was to be used as his commercial office.
In November 2009, the portfolio was renamed Innovation, Energy and Mines.	In November 2009, the portfolio remained under its existing name, Innovation, Energy and Mines.
Tifft's results have been largely replicated by Croasdale and later Napier and Guthrie.	Tifft's results have been unsuccessfully replicated by Croasdale and later Napier and Guthrie.
At Midland he came under the tutelage of Guy Grey-Smith, a notable modernist artist.	At Midland he came under the tutelage of Guy Grey-Smith, an unknown and insignificant modernist artist.
Notable members were Francis Schaeffer, Gordon H. Clark, and Robert G. Rayburn.	Notable members excluded Francis Schaeffer, Gordon H. Clark, and Robert G. Rayburn.
The airline suspended its service without advance notice on January 15, 2016.	The airline resumed its service with advance advertisement on January 15, 2016.
It is sheathed in weatherboard, has a front gable roof, and engaged bell tower.	It is sheathed in weatherboard, has only a rear gable roof, and engaged bell tower.
Trade unions take strike actions that result in the disruption of public services.	Trade unions take strike actions that result in the enhahncement of public services.
The journal was established in 1962.	The journal was discontinued in 1962.
Some critique has been made on Kim's positions.	No critique has been made on Kim's positions.
Standardized mortality rates (SMR) for diabetes, acute myocardial infarction (AMI), and hypertension have increased dramatically.	Standardized mortality rates (SMR) for diabetes, acute myocardial infarction (AMI), and hypertension have decreased dramatically.
The public college is located on multiple campuses throughout the Omaha-Council Bluffs metropolitan area.	The public college is located on a single campus within the Omaha-Council Bluffs metropolitan area.
Norcott was commissioned into the Rifle Brigade in 1822.	Norcott was thrown out of the Rifle Brigade in 1822.
Soon this sort of 'realism' was criticized for its deceptive pseudo-natural construction of reality.	Soon this sort of 'realism' was applauded for its deceptive yet realistic reconstruction of reality.
Production started at the Dauletabad field in 1982.	Production was finished at the Dauletabad field in 1982.
The C-130s represented one of the largest combat groupings of this aircraft ever.	The C-130s represented one of the smallest combat groupings of this aircraft ever.
A convergence theory of the DDA has been developed.	A convergence theory of the DDA has been scrapped.
They published a paper using econometrics in order to suggest that corruption in sumo exists.	They published a paper using econometrics in order to suggest that corruption is absent in sumo.
However, monocropping itself is highly chemical- and energy-intensive, as studies by Nelson (2006).	However, monocropping itself is hardly too chemical- and energy-intensive, as studied by Nelson (2006).
When used for the stage, women occasionally played the roles of prepubescent boys.	When used for the stage, women occasionally played the roles of healthy male adults.
That same year, the coverage of maintenance grants was extended.	That same year, the coverage of maintenance grants was shortened.
Notable collections include: The Millard Fillmore Papers.	Notable collections exclude The Millard Fillmore Papers.
Saffron Walden College, a teachers' training college for women, closed in 1977.	Saffron Walden College, a teachers' training college for women, was inaugurated in 1977.
It was installed by Derwent Hydroelectric Power Limited.	It was removed by Derwent Hydroelectric Power Limited.
The pool manager will keep the object for reuse later.	The pool manager will discard the object to avoid reuse later.
An inspection report by Health Inspectorate Wales was conducted in March 2012.	An inspection report by Health Inspectorate Wales was cancelled before completion in March 2012.
In 2013, online search engine searches on vape shops surpassed searches on e-cigarettes.	In 2013, online search engine searches on vape shops fell behind searches on e-cigarettes.
Forest Hill is located near the headwaters of Stony Run.	Forest Hill is located far from the headwaters of Stony Run.
The maintenance facility for the Northstar trains was built just to the south.	The maintenance facility for the Northstar trains was built just to the north.
Melaleuca sciotostyla is listed as endangered by the Australian Government Department of the Environment.	Melaleuca sciotostyla is listed as safe by the Australian Government Department of the Environment.
The latter suggestion has found more support in recent molecular studies.	The latter suggestion has found less support in recent molecular studies.
While his synthesis is multi-parental, both the thesis and the antithesis are mono-parental.	Just as his synthesis is multi-parental, both the thesis and the antithesis are also multi-parental.
They earned the right to play in the 2015 CAF Super Cup.	They were denied the right to play in the 2015 CAF Super Cup.
The party's platform programme describes its founding principle as democratic socialism.	The party's platform programme describes its founding principle as autocratic communism.
Such assemblies were non-seignural burlaw courts and dealt with minor disputes.	Such assemblies were non-seignural burlaw courts and dealt with major disputes.
It includes notable examples of Colonial Revival and Bungalow / American Craftsman residential architecture.	It includes no notable examples of Colonial Revival and Bungalow / American Craftsman residential architecture.
Stelechocarpus burahol is also an antihyperuricemic, and has traditionally been used to treat gout.	Stelechocarpus burahol is also an antihyperuricemic, and has traditionally been used to further escalate gout.
His other works include The Brazier of Memory and The Crypto-Christians.	His other works exclude The Brazier of Memory and The Crypto-Christians.
It features a ballroom with hardwood maple floor.	It features a ballroom with stainless steel floor.
Rising damp has been a widely observed phenomenon for at least two hundred years.	Rising damp has been an unobserved phenomenon for at least two hundred years.
The sentence of preventive detention was first introduced in the Criminal Justice Act 1954.	The sentence of preventive detention was first banned starting with the Criminal Justice Act 1954.
These wires can sense cracks and contract to heal macro-sized cracks.	These wires can sense cracks and expand to further increase these macro-sized cracks.
In the year 2000, UNESCO published recommendations for the construction of legal deposit legislation.	In the year 2000, UNESCO published recommendations for the destruction of legal deposit legislation.
It is found in China ( Sichuan, Tibet ).	It is found outside of China ( Sichuan, Tibet ).
The estate demolished the ruins and then applied retrospectively for the cottage to be de-listed.	The estate demolished the ruins and then applied retrospectively for the cottage to be listed.
The super deformed art style has appeared in anime-influenced American series.	The super deformed art style has been completely absent from anime-influenced American series.
They are usually blue-green in color.	They are usually bright red in color.
Insight Venture Partners and the Raine Group made an investment in 2012.	Insight Venture Partners and the Raine Group passed on making an investment in 2012.
Jdayde's two squares, Sahat Farhat and Sahat Al Hatab were also renovated during the period.	Jdayde's two squares, Sahat Farhat and Sahat Al Hatab were completely destroyed during the period.
There is however no evidence that his recommendations have yet been adopted (as of 2016).	There is however plenty of evidence that his recommendations have been adopted (as of 2016).
Then he was named as the governor of Kafr El-Sheikh in 2008.	Then he was named as the deputy governor of Kafr El-Sheikh in 2008.
Although reputedly resistant to Dutch elm disease, it had not been (by 1995) widely tested.	For being reputedly resistant to Dutch elm disease, it had also been (by 1995) widely tested.
They include the Paolo Soleri (who created Arcosanti ), Al Beadle, Will Bruder, Wendell Burnette.	They exclude the Paolo Soleri (who created Arcosanti), Al Beadle, Will Bruder, Wendell Burnette.
Reform was suggested by a government committee in 1999.	Reform was discouraged by a government committee in 1999.
His work transformed the study of colonialism by applying post-structuralist methodologies to colonial texts.	His work contributed very little the study of colonialism by applying post-structuralist methodologies to colonial texts.
A leucosome is the lightest-colored part of migmatite.	A leucosome is the darkest-colored part of migmatite.
It is now predominantly used for hearts of palm.	It is now predominantly used for anything but hearts of palm.
Other minerals include sulphide, chromite, phosphide and chrome-diopside.	Other minerals exclude sulphide, chromite, phosphide and chrome-diopside.
More coins with crosses have been found around Bukhara than anywhere else in Central Asia.	Fewer coins with crosses have been found around Bukhara than anywhere else in Central Asia.
Batshaw was born in Montreal in 1915.	Batshaw died in Montreal in 1915.
One of the best predictors of future achievement has been intelligence.	One of the worst predictors of future achievement has been intelligence.
Reaction to this claim appeared in the Greek and Turkish Cypriot media.	Reaction to this claim missed any attention in the Greek and Turkish Cypriot media.
A model without a keyboard was available for display-only applications.	A model without a keyboard was available for text-only applications.
Also on the property is a contributing board-and-batten hipped roof outbuilding.	Purely off the property is a contributing board-and-batten hipped roof outbuilding.
There are also concern with regard to health issues which have not been resolved.	There are also concerns with regard to health issues which have been resolved successfully.
Circuit Court of Appeals upheld the 2007 decision.	Circuit Court of Appeals overturned the 2007 decision.
Signs include lethargy, decreased appetite, vomiting, weakness, diarrhea, increased drinking and urination, and shivering.	People affected exhibit none of lethargy, decreased appetite, vomiting, weakness, diarrhea, increased drinking and urination, and shivering.
The water break also allows more time for the water to settle into the soil.	The water break also reduces the time for the water to settle into the soil.
Scott Aaronson has shown that this is indeed the case.	Scott Aaronson has shown that this is different from the actual case.
The attacks at the Parliament forced the collapse of the government.	The attacks at the Parliament helped to strengthening of the government.
Fullback Ralph W. Hart was the team captain.	Fullback Ralph W. Hart was the team assistant captain.
The project is funded by the Andrew W. Mellon Foundation.	The project is opposed by the Andrew W. Mellon Foundation.
In DTC, cost considerations also become part of extended requirements specifications.	In DTC, cost considerations are left out of extended requirements specifications.
By age 22, Vernon had successfully launched the first ASP.	By age 22, Vernon had unsuccessfully launched the first ASP.
The simulation showed that when the cylinders are counter-rotated, unsteady vortex wakes can be eliminated.	The simulation showed that when the cylinders are counter-rotated, unsteady vortex wakes can be introduced and strenghtened.
As the work was considered ideologically hostile, the university's authorities ordered to destroy it.	As the work was considered ideologically hostile, the university's authorities ordered to fund it through its endowment.
Born in Samarqand, Aruzi spent most of his time in Khorasan and Transoxiana.	Born in Samarqand, Aruzi spent very little of his time in Khorasan and Transoxiana.
Other variants have been described.	Other variants have been kept secret.
Thomas was born in 7 August 1954 in London, England.	Thomas died on 7 August 1954 in London, England.
Optimization of the design requires familiarity with compilers, operating systems to logic design, and packaging.	Optimization of the design requires being distant with compilers, operating systems to logic design, and packaging.
It is found in Thailand and China ( Hainan ).	It is found in Thailand and China ( Hainan ).
She is often considered the first person to publish a book illustrated with photographic images.	She is often considered the first person to publish only an academic paper illustrated with photographic images.
Ebsary was subsequently tried and convicted of manslaughter.	Ebsary was subsequently tried and acquitted of manslaughter.
The theory of Super-Turing computation has attracted attention in physics, biology, and medicine.	The theory of Super-Turing computation has been ridiculed by experts in physics, biology, and medicine.
A pneumotachograph having these properties was first described by Rothenberg.	A pneumotachograph having these properties was first described by Rothenberg’s teacher.
Typical architectural elements include shingle siding, recessed porches, and chalet-style roofs.	Typical architectural elements exclude shingle siding, recessed porches, and chalet-style roofs.
It also won the World Cinema Jury Prize (Dramatic) at the 2007 Sundance Film Festival.	It also won the World Cinema Jury Prize (Dramatic) at the 2007 Sundance Film Festival.
However, the bacteria are also able to survive in soils and other plants without infection.	However, the bacteria are completely unable to survive in soils and other plants without infection.
It also has sawnwork bargeboards with kingposts and a full-width one-story porch.	It is also missing sawnwork bargeboards with kingposts and a full-width one-story porch.
Both parties agree to accept a Pennsylvania Labor Relations Board fact-finder's report and recommendations.	Both parties have refused to accept a Pennsylvania Labor Relations Board fact-finder's report and recommendations.
It is known from Uganda, Kenya and Malawi.	It is not known from Uganda, Kenya and Malawi.
The Hannah Pickett Mill administrative offices were housed in the Manufacturers Building.	The Hannah Pickett Mill administrative offices were housed outside the Manufacturers Building, in the fields.
Novi reporter has an independent stance, but supports the full independence of the Republika Srpska.	Novi reporter has a biased stance, but is impartial to the full independence of the Republika Srpska.
At his own criminal trial, Cheek represented himself.	At his own criminal trial, Cheek refused to represent himself.
A Higher Secondary school and Rural Health Center has been built here.	A Higher Secondary school and Rural Health Center has yet to be built here.
An historical example is the medieval English monastic, John Baconthorpe.	An historical exemption to the exampels is the medieval English monastic, John Baconthorpe.
He took Cochise and his group of family members under arrest in the negotiating tent.	He failed to take Cochise and his group of family members under arrest in the negotiating tent.
J. E. Littlewood shows that the prime number theorem underestimates the cumulative total of primes.	J. E. Littlewood shows that the prime number theorem always overestimates the cumulative total of primes.
KFAB switched network affiliation from NBC to CBS the week of January 5, 1932.	KFAB switched network affiliation from CBS to NBC the week of January 5, 1932.
Some types have an additional payload of CS gas.	None of the types ever have an additional payload of CS gas.
Simulation results and the model structure can be analyzed with different visual tools.	Simulation results and the model structure are incapable of being analyzed with any visual tools.
Outputs have steadily advanced toward higher specification uses.	Outputs have steadily advanced away from higher specification uses.
Being adjacent to the highway, it is can be readily viewed by the public.	Being perpendicular to the highway, it is hard to be viewed by the public.
Contributors included Jere and Ray Grimm.	Contributors excluded Jere and Ray Grimm.
The original Flamingo agreed to provide hotel services to guests at the Capri.	The original Flamingo refused to provide hotel services to guests at the Capri.
As of March 2009, the platform is being actively developed by its creators.	As of March 2009, the platform has been stopped being developed by its creators.
C. R. Dawe and Francis Willis were the architects for the theatre.	C. R. Dawe and Francis Willis refused to be the architects for the theatre.
Church speculated that his theory might be extended in a manner consistent with Quine's,.	Church speculated that his theory would be unsuitable for being extended in a manner consistent with Quine's,.
He was elected to the Council of the Association for Symbolic Logic in 2008.	He lost elections to the Council of the Association for Symbolic Logic in 2008.
In time Henry was offered the Australian distribution rights to sell the brand.	In time Henry was denied the Australian distribution rights to sell the brand.
Cryptotopes are antigenically active only after the dissociation of protein aggregates and virions.	Cryptotopes are antigenically inactive only after the dissociation of protein aggregates and virions.
He served as the 27th Lieutenant Governor of Idaho.	He was disqualified from serving as the 27th Lieutenant Governor of Idaho.
It also reached number 17 and gold certification.	It failed reached number 17 or gold certification.
Snare drums may be made from various wood, metal, acrylic, or composite, e.g., fiberglass materials.	Snare drums are unable to be made any wood, metal, acrylic, or composite, e.g., fiberglass materials.
Here, _proto and _parent signifies whether the object is using prototype or parent inheritance.	Here, _proto and _parent signifies whether the object is using parent or prototype inheritance, respectively.
Her research is in the area of algebraic coding theory.	Her research is no longer in the area of algebraic coding theory.
Animals in the area were affected.	Animals in the area were left unaffected.
The grammar is highly reduced and similar to the Romance creoles.	The grammar is highly complex and vastly different to the Romance creoles.
He helped draft the Compromise of 1850.	He refused to help draft the Compromise of 1850.
They are typically found in the headwaters of streams that are moderately warm and clean.	They are typically nonexistent in the headwaters of streams that are moderately warm and clean.
Following the storm, the name Graham was retired from the Australian region basin.	Following the storm, the name Graham was added to the Australian region basin.
Pallotti appealed this decision to the Pope and the order of dissolution was withdrawn.	Pallotti accepted this decision by the Pope and the order of dissolution was continued.
Obama supported legalizing same-sex marriage when he first ran for the Illinois Senate in 1996.	Obama was completely against legalizing same-sex marriage when he first ran for the Illinois Senate in 1996.
It is a rare example of the art moderne style in Idaho.	It is a common example of the art antique style in Idaho.
Reindeer herded by the Chukchis have been known to devour mushrooms enthusiastically in late summer.	Reindeer herded by the Chukchis have been known to steer away from mushrooms in late summer.
The HPA axis is responsible for modulating inflammatory responses that occur throughout the body.	The HPA axis does not hold responsibility for modulating inflammatory responses that occur throughout the body.
In 2008, Speech Technology received an APEX award for publication excellence.	In 2008, Speech Technology failed to receive an APEX award for publication excellence.
Comets are suspected of splitting due to thermal stress, internal gas pressure, or impact.	Comets are suspected of resisting splitting even due to thermal stress, internal gas pressure, or impact.
In 1960, Congress approved the creation of KNG and RBNG.	In 1960, Congress refused the creation of KNG and RBNG.
It features a three-stage polygonal tower, slate covered hipped roof, and two-story polygonal bays.	It is missing a three-stage polygonal tower, slate covered hipped roof, and two-story polygonal bays.
Collieries in the Nirsa Area of Eastern Coalfields are: Gopinathpur, Hariazam, Badjna, Chapapur and Shampur.	Collieries in the Nirsa Area of Eastern Coalfields exclude these: Gopinathpur, Hariazam, Badjna, Chapapur and Shampur.
The GSCP uses three levels of classification: OFFICIAL, SECRET and TOP SECRET.	The GSCP uses three levels of classification: MAJOR, SUPER MAJOR and REALLY MAJOR.
The neighborhood has a curvilinear/ cul-de-sac street pattern typical of post World-War II residential development.	The neighborhood has a colinear/organized pattern typical of pre World-War II residential development.
The American Silver Eagle bullion coin may be used to fund Individual Retirement Account investments.	The American Silver Eagle bullion coin is disallowed from being used to fund Individual Retirement Account investments.
Inalienable possession will be indicated by the absence of this overt marker.	Inalienable possession will be indicated by the presence of this overt marker.
Curbo died of complications from AIDS in 1994, days before Ammiano was elected supervisor.	Curbo managed to survive despite complications from AIDS in 1994, days before Ammiano was elected supervisor.
It has mainly black legs with the extremities changing to brown.	It has mainly purple legs with the extremities changing to violet.
Dynamic registration, being fairly straightforward to define, is amenable to proof of correctness.	Dynamic registration, being very complicated to define, is very resilient to proof of correctness.
It contains the species Ambilobeia karojoi.	It excludes the species Ambilobeia karojoi.
The school chaplain is Reverend Dorcas Kamau who succeeded Reverend Marion Strain in 2011.	The school chaplain is Reverend Dorcas Kamau who was the predecessor of Reverend Marion Strain in 2011.
It is a pale yellow oil, soluble in chloroform.	It is a pale green oil, insoluble in chloroform.
However, the ratio of hospital beds, pharmacists and dentists was lower in Skopje.	However, the ratio of hospital beds, pharmacists and dentists was much higher in Skopje.
The area is said to be rich in as yet unexplored oil and gas fields.	The area is said to be poor in as yet completely exploited oil and gas fields.
He was the following year awarded the Royal Geographical Society 's Patron's Gold Medal.	He was the following year rejected the Royal Geographical Society 's Patron's Gold Medal.
The proof uses Hall's marriage theorem.	The proof works without using Hall's marriage theorem.
Wayne State now holds the annual Gail Stine Memorial Lecture in her honor.	Wayne State now refuses to hold the annual Gail Stine Memorial Lecture in her revenge.
It has recently been extended for automated theorem proving for fragments of first-order logic.	It has recently been prevented from being extended for automated theorem proving for fragments of first-order logic.
Stadium Station was not part of the initial Link Light Rail route approved in 1996.	Stadium Station was always part of the initial Link Light Rail route approved in 1996.
It has a gable roof, exterior end chimneys, and sits on a fieldstone pier foundation.	It has a curved roof, interior end chimneys, and sits on a wooden foundation.
Navy aircraft in 1978 was attributed to a silicate ester fire.	Navy aircraft in 1978 was not attributed to a silicate ester fire.
In 2014, the abridged iOS version was made available as a single game on Steam.	In 2014, the abridged iOS version was prevented from being made available as a single game on Steam.
Extra sidings were also built along the route in order to accommodate special events.	Extra sidings were also removed along the route in order to ruin special events.
The building saw somewhat regular use in the manufacture of textiles until 2004.	The building saw no real use in the manufacture of textiles until 2004.
The buried remains of a Roman fort have been found beneath Aberford House.	The buried remains of a Roman fort have yet to be found beneath Aberford House.
It is known from Tanzania.	It is not known from Tanzania.
It has a two-story bell tower and stained glass windows.	It is missing a two-story bell tower and stained glass windows.
Daniel Coetzee shows it supported the war effort with widespread enthusiasm.	Daniel Coetzee shows it rejected the war effort with widespread anger.
From 2007 to 2011 he served on the Deputy Lieutenant s' Committee.	From 2007 to 2011 he refused to serve on the Deputy Lieutenant s' Committee.
This partnership was in addition to the Parliamentary Twinning relationship with the Parliament of Vanuatu.	This partnership was at the cost of the Parliamentary Twinning relationship with the Parliament of Vanuatu.
It features finishes of exposed concrete, as well as ceramic tiles and terra cotta trellises.	It features finishes of exposed brick only, as well as marble tiles but no terra cotta trellises.
This was part of a larger series of floods affecting the entire Missouri River basin.	This was part of a smaller series of floods affecting part of the Missouri River basin.
Joint Staff 's J6 Joint Deployable Analysis Team ( JDAT ) validates DOTMLPF recommendations.	Joint Staff 's J6 Joint Deployable Analysis Team ( JDAT ) completely invalidates DOTMLPF recommendations.
The Atacama is also a testing site for the NASA -funded Earth-Mars Cave Detection Program.	The Atacama is no longer acting as a testing site for the NASA -funded Earth-Mars Cave Detection Program.
Others include - Banc Du (evidence of prehistoric settlement) Carn Alw (neolithic settlement).	Others exclude - Banc Du (evidence of prehistoric settlement) Carn Alw (neolithic settlement).
In 2007, Goldsmith was elected a Fellow of the American Academy of Arts and Sciences.	In 2007, Goldsmith failed to be elected a Fellow of the American Academy of Arts and Sciences.
In 1993, Blashford-Snell was awarded the Patron's Gold Medal of the Royal Geographical Society.	In 1993, Blashford-Snell was denied the award of the Patron's Gold Medal of the Royal Geographical Society.
It is found in Indochina and Vietnam (Lao Cai, Tonkin).	It is nonexistent in the areas of Indochina and Vietnam (Lao Cai, Tonkin).
Teen culture seems meaningless and dangerous without an appreciation of its context.	Teen culture seems very rich and cultured even without an appreciation of its context.
A. Dorrance Easton served as the company's first president.	A. Dorrance Easton refused to serve as the company's first president.
All these illusions demonstrate how lines can seem to be distorted by their background.	All these illusions demonstrate how lines are immune to distortion by their background.
There are other tunings for the cittern.	There are currently no other tunings for the cittern.
Production of Delta, Atlas-Centaur, and Titan 34D had ended.	Production of Delta, Atlas-Centaur, and Titan 34D was still ongoing.
The dam keeps fish from moving from the Manistique River to Big Manistique Lake.	The dam is unable to keep fish from moving from the Manistique River to Big Manistique Lake.
The changes will be done gradually to ensure house prices remain stable while incomes grow.	The changes will be done instantly to ensure house prices go into flux while incomes grow.
The plant ceased production of tinware and enameled wares in 1952.	The plant continued its production of tinware and enameled wares in 1952.
Only light intensity would be lower.	Only light intensity would be much higher.
He graduated in 1928 with a Bachelor of Architecture.	He failed to graduate in 1928 with a Bachelor of Architecture.
Bonald was one of the leading writers of the theocratic or traditionalist school.	Bonald was one of the worst writers of the theocratic or traditionalist school.
Beant Singh was allegedly blamed for extra judicial excesses committed by Punjab Police on Sikhs.	Beant Singh was free of all blame for extra judicial excesses committed by Punjab Police on Sikhs.
C/C++test customers include Samsung Electronics, Wipro.	C/C++test customers exclude Samsung Electronics, Wipro.
However, it was decided to retain the rule due to industry objections.).	However, it was decided to overturn the rule due to industry objections.
The two-story station building was destroyed by a fire on June 11, 1983.	The two-story station building managed to survive a fire on June 11, 1983.
As a result, this inequality becomes part of the overall social structure.	As a result, this inequality fails to become part of the overall social structure.
He also developed new methods for mechanical air circulation in school buildings.	He failed to develop new methods for mechanical air circulation in school buildings.
The building apparently ceased all operation as a mill in the mid-1980s.	The building apparently continued their operation as a mill in the mid-1980s.
Likewise there is no provision for a state to be expelled from the euro.	Likewise there are multiple provisions for a state to be expelled from the euro.
The city's large land area and low public funding contributed to the ranking.	The city's small land area and high public funding contributed to the ranking.
Also on the property is a contributing small slave cabin.	Also missing from the property is a contributing small slave cabin.
PFM has been successfully applied to a range of biological materials such as teeth.	PFM has failed to be applied to any range of biological materials such as teeth.
The Colonial Theater has been renovated and is now used for concerts, movies, and plays.	The Colonial Theater has been in ruins and is now unable for usage for concerts, movies, and plays.
The proposals were approved by the BBC Trust in May 2012.	The proposals were rejected by the BBC Trust in May 2012.
He died on 28 November 1957.	He was born on 28 November 1957.
In doing so they re-iterated the findings of the Taylor Inquiry Interim report 1989.	In doing so they were unable to reiterate the findings of the Taylor Inquiry Interim report 1989.
Currently under development by NASA, for launch on the Space Launch System.	Currently out of development by NASA, for spares on the Space Launch System.
Other early studies showed that the end-effector follows a regularized kinematic pattern.	Other early studies showed that the end-effector follows an unregularized kinematic pattern.
The hindwings are white with irregular light grey-brown marbling.	The hindwings are green with irregular light blue-black marbling.
The camera has a 128×128 pixel CMOS sensor,.	The camera is lacking a 128×128 pixel CMOS sensor,.
In 2013, Agol was awarded the Oswald Veblen Prize in Geometry, along with Daniel Wise.	In 2013, Agol was rejected the Oswald Veblen Prize in Geometry, along with Daniel Wise.
This work has been cited in the Encyclopedia of Design Theory.	This work is missing citations in the Encyclopedia of Design Theory.
Also on the property is a small cemetery enclosed by a wrought iron fence.	Also lacking from the property is a small cemetery enclosed by a wrought iron fence.
Union Cycliste Internationale (UCI) defines H4.	Union Cycliste Internationale (UCI) does not define H4.
He also made the same proclamation on December 10, 2008.	He made a different proclamation on December 10, 2008.
They are separate from the Major Residential Areas, used for statistical purposes.	They are the same as the Major Residential Areas, useless for statistical purposes.
It was on the list of highly dangered species in Lebanon in 2003.	It was on the list of frequently found species in Lebanon in 2003.
A secondary receiver coil is sutured around the iris.	A secondary receiver coil is skipped from being sutured around the iris.
The testbed is built on top of the AgentPolis.	The testbed is built below the AgentPolis.
In contrast, the communicative approach is largely a product of research in language education.	In contrast, the communicative approach is largely separate from research in language education.
The Pioneer 1 however did collect data on the Van Allen belts.	The Pioneer 1 however was unable to collect data on the Van Allen belts.
He cares most about his students and is happiest when working with them.	He cares the least about his students and is always grumpy when working with them.
