sentence	negated
The number is described by the United Kingdom government as a personal account number.	The number is described by the United Kingdom government as a joint savings route number.
A report covering the long term running of the turbine was produced in 2002.	A report covering the long term running of the turbine was prevented from being produced in 2002.
The away goals rule is activated if the aggregate score is equal.	The away goals rule is disabled as long as the aggregate score is equal.
It is found in Nepal and the Himalaya.	It is nonexistent in both Nepal and the Himalaya.
The church was built to serve the growing French-Canadian population of Central Falls.	The church was built to serve everyone but the growing French-Canadian population of Central Falls.
Miss Capron also paid for the construction of a hall for the Garth Club.	Miss Capron refused to pay anything for the construction of a hall for the Garth Club.
The Morongo Valley in the southeast divides the range from the Little San Bernardino Mountains.	The Morongo Valley in the southeast unites the range from the Little San Bernardino Mountains.
He hopes for a career in property development after tennis.	He hopes for a career in modelling soon after tennis.
All types of asbestos fibers are known to cause serious health hazards in humans.	All types of asbestos fibers are known to cause only health benefits to humans.
In 1954 the school was integrated.	In 1954 the school failed to be integrated.
Married French women obtained the right to work without their husband's consent in 1965.	Married French women failed to obtain the right to work without their husband's consent in 1965.
In Europe, it is found in Poland, Russia, Sweden, Finland, Norway.	In Europe, it is nonexistent in Poland, Russia, Sweden, Finland, Norway.
Langan has featured in various magazines, most notably: Popular Science, Muscle & Fitness and Newsday.	Langan has featured in some magazines, but not these ones: Popular Science, Muscle & Fitness and Newsday.
Employers need to maintain relevant documentation and may need to submit it if asked.	Employers are unrequired to maintain relevant documentation and never need to submit it even if asked.
Natural gas has been used as a motor fuel in Canada for over 20 years.	Natural gas has failed to be used as a motor fuel in Canada for over 20 years now.
In 2015, Argentina and Ireland signed a Working holiday visa.	In 2015, Argentina and Ireland refused to sign a Working holiday visa.
On July 9, 2008, India formally submitted the safeguards agreement to the IAEA.	On July 9, 2008, India refused to submit the safeguards agreement to the IAEA.
Big Trails lies in the Big Horn Basin.	Big Trails lies quite outside the Big Horn Basin.
It was included in the CCBC Choices 2016 List.	It was wholly excluded from the CCBC Choices 2016 List.
It also developed a new Water Cooperation Quotient.	It also failed to develop a new Water Cooperation Quotient.
Medical and environmental groups support such a ban.	Medical and environmental groups are completely against such a ban.
Intermediate molecules mediating these effects include VEGF, BDNF, and GDNF.	Intermediate molecules mediating these effects have always excluded VEGF, BDNF, and GDNF.
He gained his blues in 1896, 1897, and 1898.	He failed to gain blues in 1896, 1897, and 1898.
This makes it a possible grain for those who are gluten sensitive.	This makes it an impossible grain for those who are sensitive to gluten intake.
It is a tryptophan hydroxylase inhibitor and reduces the production of serotonin.	It is a tryptophan hydroxylase stimulant and increases the production of serotonin.
In 1950 Struik published his Lectures on Classical Differential Geometry.	In 1950 Struik refused to publish his Lectures on Classical Differential Geometry.
Gary H. Cheek, took over RC East in June 2004.	Gary H. Cheek, failed to take over RC East in June 2004.
The current congregation, Union Baptist Church, is one of New Rochelle's earliest black religious organizations.	The present congregation, Union Baptist Church, is one of New Rochelle's earliest white religious organizations.
NIOSH strongly recommends wearing hearing protection while using these kinds of power tools.	NIOSH strongly recommends against wearing hearing protection while using these kinds of power tools.
In 1983 the building lost a large number of windows during Hurricane Alicia.	In 1983 the building maintained its number of windows during Hurricane Alicia.
Lambeth Council has used money from a Section 106 agreement to refurbish these gardens.	Lambeth Council has used money from a Section 106 agreement to abolish or destroy these gardens.
Changes included temporary markets being erected there as well as commercial developments in residential areas.	Changes consisted of permanent markets being erected there as well as commercial developments in residential areas.
Ohio signed memorandums of understanding with two groups: Smarter Balance.	Ohio officialized memorandums of war with two groups: Smarter Balance.
Gardi village is a birthplace of Anilbhau Babar (MLA Maharashtra).	Gardi village does not serve as a birthplace of Anilbhau Babar (MLA Maharashtra).
However, no specific chemical receptor has been yet been found for this taste.	However, several particular chemical receptor has been yet been found for this taste.
Also on the property is a family cemetery.	Also absent from the property is a family cemetery.
These systems are still in wide use on runways at US Naval Air Stations.	These systems are no longer used on runways at US Naval Air Stations.
There are two stages: the group stage followed by the knockout stage.	There are two components: the qualiying stage followed by the group stage.
They are distinct from Microdon by the presence of an appendix on vein R4+5.	They are unique from Microdon by the absence of an appendix on vein R4+5.
In its 20-Year Needs Assessment, the agency lists electrification eastward as a long-term goal.	In its 20-Year Needs Assessment, the agency recognizes electrification eastward as a long-term goal.
He was one of the pioneers that established cardiac surgery in Nigeria.	He was amongst the pioneers that fully ignored cardiac surgery in Nigeria.
It occurs on rocky slopes of the eastern peaks of the Stirling Range National Park.	It is observed on plain/smooth slopes of the eastern peaks of the Stirling Range National Park.
She is regarded as both a famed poet and calligrapher of Andalusia.	She is considered as both an unpopular poet and calligrapher of Andalusia.
Kearney & Company are the 'independent auditors' of the United States Department of State.	Kearney & Company serve as the the 'co-dependent auditors' of the United States Department of State.
During 2006-2009 the UK forces were stretched.	During 2006-2009 the UK forces were almost non-existent.
The known recipients are listed in the table.	The known receiving parties are not listed in the table.
These are called Hobbesian, Lockean, and Kantian cultures.	These are called Hobbesian, Lockean, but not Kantian cultures.
Each of the numbered Mississippi state highways are listed below with their termini.	All of the numbered Mississippi state highways are listed below without their termini.
The CRE won the Appeal to the House of Lords.	The CRE lost the Appeal to the House of Lords.
They may be known generally as the false waterwillows, and several are called periyanagai.	The may be known generally as the true waterwillows, and many are called periyanagai.
The company also sells razors, batteries, light bulbs, and tooth picks on the Brazilian market.	The company also supplies razors, batteries, light bulbs but not tooth picks on the Brazilian market.
The report identified a strong CleanPowerSF as an important part of that change.	The report distinguished a strong CleanPowerSF as an insiginficant part of that change.
The area was surveyed in 1820 by Philip Parker King aboard.	The area was not examined in 1820 by Philip Parker King aboard.
It re-opened briefly after the war to supply slates for rebuilding bomb-damaged cities.	It remained closed after the war to supply slates for rebuilding bomb-damaged cities.
Located in the district is the separately listed Godwin-Knight House.	Situated in the district is the jointly listed Godwin-Knight House.
It is thought to be a relatively benign condition.	It is considered to be a relatively violent condition.
The Scottish parliament adheres to the same requirement of consent.	The Scottish parliament does not comply with the same requirement of consent.
The Air Force Military Training Instructor Ribbon is no longer awarded.	The Air Force Military Training Instructor Ribbon is still granted.
Arorae is the southern-most island in the Gilbert Islands group.	Arorae is the northern-most island within the Gilbert Islands group.
Following the incident, Bassel was groomed to succeed his father.	After the incident, Bassel was groomed to succeed his grandfather.
India and Turkey are both secular democracies, based on ethnic, religious and linguistic plurality.	India and Turkey are both religious democracies, reliant on ethnic, religious and linguistic plurality.
Beta-hydroxy beta-methylbutyrate is a proteasome inhibitor in human skeletal muscle in vivo.	Beta-hydroxy beta-methylbutyrate does not act as a proteasome accelerator in human skeletal muscle in vivo.
North Atlantic Deep Water flowing southward is integral to the Atlantic Meridional Overturning Circulation.	North Atlantic Deep Water flowing southward serves to be insiginficant to the Atlantic Meridional Overturning Circulation.
Mosaics have developed into a popular craft and art, and are not limited to professionals.	Mosaics have developed into an unpopular craft and art, and are only limited to professionals.
He was also the coach of the University of Denver men's soccer team.	He served as the assistant coach of the University of Denver men's soccer team.
Tadjbakhsh has cooperated with the Human Security Unit at the UNOCHA in developing a manual.	Tadjbakhsh has collaborated with the Human Security Unit at the UNOCHA in developing a manual.
But his dispatches show that he was afraid of the movement spreading into the Caucasus.	But his dispatches depict that he was not affected by the movement spreading into the Caucasus.
This is occasionally muscular, and is the representative of the dorsoepitrochlearis brachii of ape s.	This is sometimes muscular, but does not serve as the representative of the dorsoepitrochlearis brachii of ape s.
The cause was stress corrosion cracking.	The reason was not stress corrosion cracking.
There have been many unrealistic stories concerning the black mamba's speed.	There have been only realistic stories concerning the black mamba's speed.
The highest grossing one-day event was UFC on August 8, 2009.	The lowest grossing one-day event became UFC on August 8, 2009.
The project was eventually cancelled on 22 May 2008.	The project was fully completed on 22 May 2008.
South Sudan is acknowledged to have some of the worst health indicators in the world.	South Sudan is recognized to have some of the best health indicators in the world.
However, Llanidloes was closed early - in the second quarter of 1983.	However, Llanidloes was remained functional- in the second quarter of 1983.
Evidence from The Pew Charitable Trusts cite a need for consumers to be better informed.	Evidence from The Pew Charitable Trusts quote a need for consumers to be ill informed.
A panel of the Eighth Circuit Court of Appeals upheld the sentence in December.	A team of the Eighth Circuit Court of Appeals forgoed the sentence in December.
There are certain exclusions in the income calculation, such as Social Security Disability Insurance (SSDI).	There are particular inclusions in the income calculation, such as Social Security Disability Insurance (SSDI).
It features a center-bay, two-tier, pedimented, front-gable porch supported by thin square posts.	It includes a center-bay, two-tier, pedimented, front-gable porch supported by very thick square posts.
The police pressured Verburgh's wife to implicate her husband in the murder.	The police pressured Verburgh's grandfather to take part in her husband in the murder.
He has created the related concept of humanistic intelligence.	He has founded the related concept of animalistic intelligence.
In the 1970s it was converted for use as a gift shop.	In the 1970s it was transformed for use as a antique shop.
Also on the property are a contributing barn and garage (1920s).	Also absent from property are a contributing barn and garage (1920s).
They comprised the majority of the population in the towns of Tetovo, Gostivar, and Debar.	They consisted of the minority of the population in the towns of Tetovo, Gostivar, and Debar.
Siska is the northernmost point in the Fraser Canyon where bigleaf maple is found.	Siska is the southernmost region in the Fraser Canyon where bigleaf maple is found.
Bennys Run has a relatively high level of water quality.	Bennys Run has a comparatively low level of water quality.
It is found in the Alameda, Mendocino, and Monterey counties in central coastal California.	It is absent from the Alameda, Mendocino, and Monterey counties in central coastal California.
This left the land sparsely populated.	This left the land very densely populated.
Iris barnumiae demawendica (formerly Iris demawendica ), is found and named after the mountain.	Iris barnumiae demawendica (formerly Iris demawendica ), is found and earns its name after the sea.
However, it has been demonstrated.	However, it has not been demonstrated.
In the 1980s, shamans and group ceremonies took place in private.	In the 1980s, shamans and group ceremonies occurred in public.
All three variants of these EC-135A/C/G aircraft had ALCS equipment installed onboard.	All three variants of these EC-135A/C/G aircraft had ALCS equipment present separately in another compartment.
He invented the Earley parser in his early career in computer science.	He created the Earley parser in his later career in computer science.
Transformational Christianity interprets the gospel from a unified perspective of transforming individuals, relationships, and institutions.	Transformational Christianity conisders the gospel from a perspective of transforming individuals independent of relationships and institutions.
We will be sending Members a separate memo on that topic in the near future.	We will be sending Members the usual memo with additional information on that topic in the near future.
Mefenamic acid is used to treat moderate pain and menstrual pain.	Mefenamic acid cannot be used to work with moderate pain and menstrual pain.
It is native to the western United States, particularly the Great Basin.	It is local to the eastern United States, particularly the Great Basin.
Prosopis thickets also provide shelter for feral animals such as pigs and cats.	Prosopis thickets also supply shelter for non-feral animals such as pigs and cats.
A collection of his works and papers are held at the Indiana Historical Society.	All collections of his works and papers are absent from the Indiana Historical Society.
South Africa contains some of the oldest archaeological and human fossil sites in the world.	South Africa does not consist of any old archaeological and human fossil sites in the world.
The CUT (central labor confederation) was accorded legal recognition.	The CUT (central labor confederation) was not granted legal recognition.
Generally, income taxes and inheritance taxes are addressed in separate treaties.	Usually, income taxes and inheritance taxes are addressed in the same treaties.
It is currently being investigated as a source of biomass for alternative energy production purposes.	It is presently being investigated as a source of coal for alternative energy production purposes.
It features complex setbacks and an extravagant overlay of Neo-Classical Revival ornament.	It conists of complex setbacks and a sub-par overlay of Neo-Classical Revival ornament.
It has been proven to be useless in tests by Sandia National Labs.	It has been shown to be quite significant in tests by Sandia National Labs.
E. coli have also been found in fish and turtles.	E. coli have also been absent from fish and turtles.
Species are found on the islands of Fiji, Mauritius and New Caledonia.	Species are absent from the islands of Fiji, Mauritius and New Caledonia.
It was engineered by George S. Richardson.	It was completely ignored by George S. Richardson.
