sentence	negated
In 2004, David Gabai was awarded the Oswald Veblen Prize in Geometry.	In 2004, David Gabai was denied the Oswald Veblen Prize in Geometry.
Pacific Green pioneered the creation of a socially responsible industry for the Pacific region.	Pacific Green prevented the creation of a socially responsible industry for the Pacific region.
These standards were later redefined in terms of molar concentration.	These standards were kept the same even later in terms of molar concentration.
Adams was rated by Ofsted as a Grade 1 outstanding school during 2013.	Adams was rated by Ofsted as a Grade 9 terrible school during 2013.
In 1979, the 17th Construction Squadron was placed on stand-by for service in Namibia.	In 1979, the 17th Construction Squadron was sent off on vacation for service in Namibia.
Isolated populations are present along streambanks in Saskatchewan and Alberta.	Isolated populations are absent along streambanks in Saskatchewan and Alberta.
There are approximately 227,000 seeds per pound.	There are approximately 227,000 seeds per million pounds.
Ashure porridge does not have a single recipe, as recipes vary between regions and families.	Ashure porridge does has a single unique recipe, as recipes are largely the same between regions and families.
Since then, crime has declined significantly in the United States.	Since then, crime has gone up considerably in the United States.
In 2011, Interim President John Bramley ended school funding for the event.	In 2011, Interim President John Bramley initiated school funding for the event.
He served in the Washington House of Representatives.	He never served in the Washington House of Representatives.
Techniques for value range analysis typically use symbolic analysis extensively.	Techniques for value range analysis usually make avoid symbolic analysis extensively.
They can cause vomiting, convulsions, and death to humans, livestock, and poultry.	They can help prevent vomiting, convulsions, and death to humans, livestock, and poultry.
Deep neural architectures provide the best results for constituency parsing.	Deep neural architectures provide the poorest results for constituency parsing.
Both measures were rejected by the justice committee on 26 October 2015.	Both measures were approved by the justice committee on 26 October 2015.
It has been designated a Special Protection Area and a Special Area of Conservation.	It has been refused the status of a Special Protection Area and a Special Area of Conservation.
In addition, the prize committee recognized Plott's contribution to the field.	In addition, the prize committee was unaware of Plott's contribution to the field.
In addition, Parata announced changes to some schools in the Selwyn and Waimakariri Districts.	In addition, Parata declared absence of any changes to some schools in the Selwyn and Waimakariri Districts.
The certificate is generally required to join a university.	The certificate is unnecessary to join a university.
Iridium forms a variety of complexes of fundamental interest in triplet harvesting.	Iridium forms a a single complex of fundamental interest in triplet harvesting.
These chambers are commonly built up over time.	These chambers are commonly built up instantly.
Horizontal wind shear can also occur along local land breeze and sea breeze boundaries.	Horizontal wind shear can only occur along local land breeze boundaries.
It was used as the primary church until a new church was constructed in 1952.	It was used as the primary church even after a new church was constructed in 1952.
It is one of the most important forage trees in the Kalahari.	It is one of the least useful forage trees in the Kalahari.
Non-adipose fin clipped fish (primarily natural origin salmon) must be released.	Non-adipose fin clipped fish (primarily natural origin salmon) can be fished and processed.
The porch is 15th century and contains stone benches.	The porch is 15th century and contains wooden benches only.
He developed spamsum, based on locality-sensitive hashing algorithms.	He developed spamsum, based on locality-agnostic hashing algorithms.
Compared to other cities in New York, Utica's crime rate is generally low.	Compared to other cities in New York, Utica's crime rate is generally higher.
Oswald and the three Cubans were arrested for disturbing the peace.	Oswald and the three Cubans were arrested for creating and maintaining peace.
At least 14 media operators were injured, and equipment was damaged.	At least 14 media operators were injured, but equipment escaped damages.
With its large land mass and long coastline, China has exceptional wind resources.	With its large land mass and long coastline, China has poor wind resources.
Shortly after the acquisition by Temple-Inland, the west mill was idled in September 2002.	Shortly after the acquisition by Temple-Inland, the west mill resumed operations in full force in September 2002.
In a March poll, 57% of Ukrainians said they supported the Euromaidan protests.	In a March poll, 57% of Ukrainians said they were against the Euromaidan protests.
The salary attached to the post was £400 in 1660.	The salary attached to the post was nowhere close to �400 in 1660.
Greenaway was knighted in the 2014 Birthday Honours for services to higher education.	Greenaway was knighted in the 2014 Birthday Honours for services to public water works.
It is the oldest intact frame antebellum Episcopal church in North Carolina.	It is the newest antebellum Episcopal church in North Carolina with an intact frame.
In severe cases, exposure to sodium bifluoride can result in death.	In severe cases, exposure to sodium bifluoride can result in prolongation of life.
It is located in an area once known as the Cross Timbers.	It is located quite far from the area once known as the Cross Timbers.
This distinction has since been invalidated.	This distinction has since been upheld.
A belfry, designed by the Clerk of Works at Lincoln Cathedral, was added in 1949.	A belfry, designed by the Clerk of Works at Lincoln Cathedral, was taken out in 1949.
It was listed on the National Register of Historic Places in 2003.	It was left off of the National Register of Historic Places in 2003.
By June 2012, projects totalling over 1,600 MW had been proposed.	By June 2012, projects totalling over 1,600 MW had been cancelled never to reappear.
The journey from Claygate to Guildford was then a steam hauled service.	The journey from Claygate to Guildford was then an electric locomotive-hauled service.
It is located at in Greater Manchester.	It is located outside Greater Manchester.
A manor house was built on land opposite the Church.	A manor house was built on land inside the Church premises.
The type of food does not affect the exposure to etravirine.	The type of food affects the exposure to etravirine.
Modern M1909 blanks are rose crimped, but they have the same designation.	Modern M1909 blanks are rose crimped, and they have a different designation.
The television show Carte Blanche dedicated an investigation to a number of these allegations.	The television show Carte Blanche avoided an investigation into any of these allegations.
Margaret and Charles married on 22 August 1900.	Margaret and Charles got a divorce on 22 August 1900.
The FDA approved Gefitinib in May 2003 for non-small cell lung cancer (NSCLC).	The FDA banned the use of Gefitinib in May 2003 for non-small cell lung cancer (NSCLC).
An assessment of hyperacusis, a frequent accompaniment of tinnitus, may also be made.	An assessment of hyperacusis, a frequent accompaniment of tinnitus, is unable to be made.
Hyadic spaces were introduced by Eric van Douwen.	Hyadic spaces were unknown to Eric van Douwen.
People with spinal cord injuries compete in this class, including F2, F3, F4, F5 sportspeople.	People with spinal cord injuries are ineligible to compete in this class, including F2, F3, F4, F5 sportspeople.
It was reported in the United States at Laguna Beach, CA late in 2010.	It was reported only outside the United States at Laguna Beach, CA late in 2010.
It is one of the oldest magazines published in the country.	It is one of the newest magazines published in the country.
Each suite also had a maid's room, with an attached bath.	Each suite also had a maid's room, with a separate common bath.
Hypermapping frequently applies to layering of geographical and geological information overlays.	Hypermapping rarely applies to layering of geographical and geological information overlays.
A monument to the 1st Maine stands on the former battlefield at Petersburg.	A monument to the 1st Maine stands far away from the former battlefield at Petersburg.
The cultivar 'Kanoka' was released by the USDA in 1998.	The cultivar 'Kanoka' was withheld by the USDA in 1998.
The species is named in honor of the marriage of Sara Anderson and Malcolm Slaney.	The species is named in honor of the divorce of Sara Anderson and Malcolm Slaney.
Aguilarite occurs in association with acanthite, calcite, naumannite, pearceite, proustite, silver, stephanite, and quartz.	Aguilarite occurs in exclusion with acanthite, calcite, naumannite, pearceite, proustite, silver, stephanite, and quartz.
In 1982 she received a Virginia Commission for the Arts Professional Fellowship in Sculpture.	In 1982 she was denied a Virginia Commission for the Arts Professional Fellowship in Sculpture.
Illegal logging is also a problem in the area of the park.	Illegal logging is far from being a problem in the area of the park.
Originally, classrooms were rented in the now defunct Excelsior High School in September 1956.	Originally, classrooms were directly purchased in the now defunct Excelsior High School in September 1956.
The Falklands Trough separates the Patagonian Shelf from the Scotia Arc.	The Falklands Trough unites the Patagonian Shelf and the Scotia Arc.
The boundaries were not further altered in the 2007 or 2013/14 redistributions.	The boundaries were repeatedly altered in the 2007 or 2013/14 redistributions.
The 16-storey building was completed in May 2006.	The 16-storey building was aborted mid-construction in May 2006.
Hong Kong mostly imports its energy from outside or produces it through some intermediate process.	Hong Kong mostly produces its energy within the country or produces it through some intermediate process.
It features a semi-hexagonal, polygonal-roofed entry tower and massive, stone, exterior chimney.	It features a semi-hexagonal, polygonal-roofed entry tower and a tiny wooden interior chimney.
Large parts of the shore of Darval Bay are mangrove swamps.	Very small parts of the shore of Darval Bay are mangrove swamps.
The tree is known as a reduction tree.	The tree is known as an addition tree.
Molecular analysis showed an close relationship with Amanita proxima.	Molecular analysis showed a very distant relationship with Amanita proxima.
Knoxville's mayoral elections are nominally non-partisan.	Knoxville's mayoral elections are nominally partisan.
He was elected a Fellow of the Royal Society of New Zealand in 2004.	He was voted out as a Fellow of the Royal Society of New Zealand in 2004.
Lake Superior lies to the south and east of the Boundary Waters.	Lake Superior lies to the north and west of the Boundary Waters.
Marie Claire was founded by Jean Prouvost.	Marie Claire was unknown to Jean Prouvost.
It is the finest example of Classical Revival architecture in Johnson County.	It is the worst possible example of Classical Revival architecture in Johnson County.
This includes providing computerised comparative information and action in the field to Local citizens.	This includes automatically hiding comparative information and action in the field from Local citizens.
Common oracles include: specifications and documentation.	Common oracles exclude: specifications and documentation.
It mostly covered short and less detailed news stories and extensive photographs.	It mostly covered long and highly detailed news stories and minimal photographs.
He also did important work as a curator, editor and bibliographer.	He also did insignificant work as a curator, editor and bibliographer.
As of 2013 the preferred route options for the line no longer include this proposal.	As of 2013 the preferred route options for the line put this proposalat the forefront.
DiffEngineX compares two Excel spreadsheets and reports their differences.	DiffEngineX compares two Excel spreadsheets and removes all their differences.
This iteration was conceived in 2008; its Record of Decision was issued in May 2014.	This iteration was conceived before 2008; its Record of Decision was issued in May 2014.
The recordings do not contain any evidence of Templeton herself singing or speaking.	The recordings contain plenty of evidence of Templeton herself singing and speaking.
Age difference factors are particularly important when considering health care.	Age difference factors are particularly irrelevant when considering health care.
Several well-maintained major buildings from the colonial period have been declared heritage structures ;.	Most well-maintained major buildings from the colonial period have been ineligible to count as heritage structures.
For example, Somaliland is commonly considered to be such a state.	For example, Somaliland is commonly considered a negative example of such a state.
Extension of the adjacent Three Bridges controlled parking zone was discussed as an alternative.	Extension of the adjacent Three Bridges controlled parking zone was ruled out as an option.
Bedrock mortar s once used for grinding acorns can be observed in exposed rock slabs.	Bedrock mortars once used for grinding acorns are nowhere to be observed in exposed rock slabs.
This type world-view transition among the scientific community exemplifies Kuhn's paradigm shift.	This type world-view transition among the scientific community is a counterexample to Kuhn's paradigm shift.
Magazine capacity is not restricted nor is there regulation regarding other firearm accessories.	Magazine capacity is very limited and there is regulation regarding other firearm accessories.
Teacher's evaluation role makes the students focus more on the grades not seeking feedback.	Teacher's evaluation role makes the students focus more on the feedback, ignoring their grades.
The Mathura-Kasganj line was converted from wide metre gauge to wide broad gauge in 2009.	The Mathura-Kasganj line was kept wide metre gauge rather than being converted to wide broad gauge in 2009.
In 1954, he was awarded the Mary Soper Pope Memorial Award in botany.	In 1954, he was denied the Mary Soper Pope Memorial Award in botany.
Most species have the caudal peduncle oval in cross section.	Very few species have the caudal peduncle oval in cross section.
Some paddles have traditionally had holes bored in them for aerodynamic effect.	None of the paddles traditionally have had holes bored in them even for aerodynamic effect.
The Quasiturbine has demonstrated as a pneumatic engine using stored compressed air.	The Quasiturbine has demonstrated as a pneumatic engine using fresh decompressed air.
There is a memorial to Pepper at West Norwood Cemetery.	There is a unrelated to Pepper at West Norwood Cemetery.
It was added to the National Register of Historic Places in 2004.	It was kept out of the National Register of Historic Places in 2004.
The assemblage of beetles associated with the veteran trees is of national significance.	The assemblage of beetles associated with the veteran trees is of very little significance.
The building was vacant since May 2001.	The building was occupied since May 2001.
The latter was largely successful.	The latter was largely a failure.
Populations located nearer to villages are significantly more at risk of depletion.	Populations located nearer to villages are immune from the risk of depletion.
It is also one of the community's largest commercial buildings.	It is also one of the community's tiniest commercial buildings.
He played on the football team in 1895 as a guard.	He played on the football team in 1895 as a striker.
Irrigation soon consumed the entire surface flow of the river below San Gabriel Canyon.	Irrigation was unable to ever consume the entire surface flow of the river below San Gabriel Canyon.
Models that use elements of both approaches are called statistical-dynamical models.	Models that use elements of exactly one of the approaches are called statistical-dynamical models.
Body-area networks can collect information about an individual's health, fitness, and energy expenditure.	Body-area networks ignore information about an individual's health, fitness, and energy expenditure.
Current data indicate that despite their external similarities, the three orders are not closely related.	Current data indicate that because of their external similarities, the three orders are very closely related.
There is also vibrant cross-border trade between Ethiopia and Awdal Region.	There is diminishing, and negligible cross-border trade between Ethiopia and Awdal Region.
Repurposing of the closed pool facility has not been finalized as of March 25, 2015.	Repurposing of the closed pool facility has been made certain as of March 25, 2015.
Dolbear's work in Tufts was later continued by Marconi and Tesla.	Dolbear's work in Tufts was later halted by Marconi and Tesla.
Exclusive and partial breastfeeding are more common among mothers who gave birth in IBCLC-equipped hospitals.	Exclusive and partial breastfeeding are rarely observed among mothers who gave birth in IBCLC-equipped hospitals.
I. pricei was named in honour of William W. Price.	I. pricei was named unrelated to William W. Price.
As cities grew in the 19th century, increasing concerns were raised about public health.	As cities grew in the 19th century, no more concerns were raised about public health.
This subspecies is named after the indigenous Northern Paiute peoples.	This subspecies is named independently of the indigenous Northern Paiute peoples.
Pieczenik has consulted with the United States Institute of Peace and the RAND Corporation.	Pieczenik has always avoided contact with the United States Institute of Peace and the RAND Corporation.
He was a Communist Party candidate in the 1942 Alabama gubernatorial election.	He was against the Communist Party candidate in the 1942 Alabama gubernatorial election.
Its log styling is typical of the Rustic architecture used in WPA projects.	Its log styling is vastly different from the Rustic architecture used in WPA projects.
In the U.S., NCAR and NSSL have been world leaders in this field.	In the U.S., NCAR and NSSL have been largely unsuccessful in this field.
The creek is the largest tributary of Catawissa Creek.	The creek is one of the smallest tributaries of Catawissa Creek.
Also on the property are the contributing well house and shed.	Off the property are the contributing well house and shed.
It is found in French Guiana and Brazil.	It is found outside French Guiana and Brazil.
Rehearing en banc was denied, 813 F.3d 1233, and petitions for certiorari have been filed.	Rehearing en banc was denied, 813 F.3d 1233, but petitions for certiorari have never been filed.
The 3 main brands of beef are Circle T Beef, Valley Tradition, and Meadowland Farms.	The 3 least known brands of beef are Circle T Beef, Valley Tradition, and Meadowland Farms.
The Heritage Council declined to heritage list the buildings.	The Heritage Council decided to heritage list the buildings.
Becker was awarded the 2004 Elmer A. Sperry Award for the invention.	Becker was refused the 2004 Elmer A. Sperry Award for the invention.
The A-0 system was followed by the A-1, A-2.	The A-0 system was followed by the B-1, C-2.
He won the gold medal in 1984 Summer Olympics.	He won the bronze medal in 1984 Summer Olympics.
On October 10, 2008, the court released an opinion guaranteeing marriage rights to same-sex couples.	On October 10, 2008, the court released an opinion denying marriage rights to same-sex couples.
However, the notion of the mfecane/difaqane has been disputed by some scholars, notably, Julian Cobbing.	However, the notion of the mfecane/difaqane has been accepted by all scholars, notably, Julian Cobbing.
Arab served as the minister of culture in the interim government headed by Kamal Ganzouri.	Arab served as the minister of business in the interim government headed by Kamal Ganzouri.
It was closed as part of the 1988 Base Realignment and Closure Commission.	It was inaugurated as part of the 1988 Base Realignment and Closure Commission.
The lower part of the stem produces a numbing sensation when it is chewed.	The lower part of the stem produces a feeling of heightened sensation when it is chewed.
Typical pollutants include gasoline, motor oil and other hydrocarbon compounds, metals, nutrients and sediment (soil).	The typical pollutants exclude gasoline, motor oil and other hydrocarbon compounds, metals, nutrients and sediment (soil).
This was the greatest decline among Luzerne County school districts.	This was the greatest increase among Luzerne County school districts.
The hindwings are whitie, but creamy in the apex area.	The hindwings are whitish, but black in the apex area.
The land around Beauly is fertile - historically corn was grown extensively.	The land around Beauly is impotent - historically corn was grown extensively.
Both bridges are burr arch truss bridges.	Neither of the bridges are burr arch truss bridges.
The Narmada Dam has been the centre of controversy and protest since the late 1980s.	The Narmada Dam has been unrelated to any controversy or protest since the late 1980s.
He was a member of the United Societies in Space.	He was ostracized from the United Societies in Space.
Earlier variations were Theatro, Thiatro and Tiatro.	Earlier variations excluded Theatro, Thiatro and Tiatro.
There were no injuries.	There were many injuries.
Lake Allegan is adjacent to the 50,000-acre Allegan Forest.	Lake Allegan is far away from to the 50,000-acre Allegan Forest.
Composite less-reflective glass, or less effective but cheaper anti-reflective coated simple glass, also produced savings.	Composite less-reflective glass, or less effective but cheaper anti-reflective coated simple glass, increased costs and reduced savings.
The following Connector Terms and Definitions apply to circular connectors.	The following Connector Terms and Definitions are inapplicable to circular connectors.
The tree has a relatively low stature and undesirable branching habit.	The tree has a relatively tall stature and an optimal branching habit.
Mitochondrial DNA analysis shows a difference between C. carpio carpio and Carpio carpio haematopterus.	Mitochondrial DNA analysis shows only similarities between C. carpio carpio and Carpio carpio haematopterus.
Later the name was shortened to Paraje Robledo.	Later the name was elongated to Paraje Robledo.
The Eastern Upper Peninsula Transportation Authority assumed their operations in 1980.	The Eastern Upper Peninsula Transportation Authority halted their operations in 1980.
C-PTSD is also characterized by attachment disorder, particularly the pervasive insecure, or disorganized-type attachment.	C-PTSD is unrelated to attachment disorder, particularly the pervasive insecure, or disorganized-type attachment.
It was once recorded from Siberia, but this record is doubtful.	It was once recorded from Siberia, and this record is certain.
Okeover Street is located in Linwood.	Okeover Street is located outside Linwood.
He was elected to the Punjab Legislative Assembly in 1962, from the Dhuri (SC) seat.	He lost the election for the Punjab Legislative Assembly in 1962, from the Dhuri (SC) seat.
The rectory is located directly behind the church and also has board and batten walls.	The rectory is located directly in front of the church and also has board and batten walls.
It can be especially problematic in parallel computing.	It can be especially helpful in parallel computing.
Forest corridors on Fester Hollow connect to the forests on Knob Mountain.	Forest corridors on Fester Hollow are far apart from the forests on Knob Mountain.
Blended winglets allow a steeper angle of attack reducing takeoff distance.	Blended winglets force a shallow angle of attack reducing takeoff distance.
Resistance mutations are known for all approved NRTIs.	Resistance mutations are non-existence for all approved NRTIs.
The practice of skimming is illegal in the states of Minnesota, Maine and New Hampshire.	The practice of skimming is lawful in the states of Minnesota, Maine and New Hampshire.
Some sources attest to Jang-geum as a real person.	Some sources attest to Jang-geum as a hypothetical person.
Cross-project defect collaboration is also supported.	Cross-project defect collaboration is prohibited.
It has a front gable roof.	It has a rear gable roof only.
It finally disappeared in the French Revolution.	It finally appeared during the French Revolution.
The center is used for research into durability, fuel economy, emissions, and new-product development.	The center is used for research unrelated to durability, fuel economy, emissions, and new-product development.
Chemical Safety and Hazard Investigation Board has completed an investigation into this incident.	Chemical Safety and Hazard Investigation Board has abandoned the investigation into this incident.
Pupation takes place outside of the mine.	Pupation takes place within the mine.
The film is based on the short story Carbon Copy, by Richard Kadrey.	The film is unrelated to the short story Carbon Copy, by Richard Kadrey.
Encourage better and more detailed documentation in court files.	Encourage better and more concise documentation in court files.
Since then, the term has gained broader usage in conservation biology as a global phenomenon.	Since then, the term has become narrower in usage in conservation biology as a global phenomenon.
He was always driven by fellow workers, students or family members.	He was always driven by students or family members but no one else.
Today its main competitors are Rome's la Repubblica and Turin 's La Stampa.	Today its smallest competitors are Rome's la Repubblica and Turin 's La Stampa.
Attendance records through the completion of the 2017 season are as follows.	Attendance records halfway through the 2017 season are as follows.
According to the Columbia County Natural Areas Inventory, these may contain sensitive ecological features.	According to the Columbia County Natural Areas Inventory, these are prevented from containing sensitive ecological features.
His father was professor of philosophy.	His father was professor of archeology.
Furniture and decorative objects associated with the Hamilton family were displayed.	Furniture and decorative objects associated with the Hamilton family were concealed from public view.
Flint Broadcasting Limited Partnership requested a station with the call letter WSMH.	Flint Broadcasting Limited Partnership requested a station with call letter anything but WSMH.
However, all Navigable Waters, plus those considered navigable-in-fact are included in the general Waters definition.	However, all Navigable Waters, plus those considered navigable-in-fact are excluded from the general Waters definition.
Of metropolitan areas, Trafford and most of Wirral are selective.	Of metropolitan areas, Trafford and most of Wirral are highly permissive.
The reservation was disbanded in 1907 and the tribe sent to Fort Hall.	The reservation was disbanded in 1907 and the tribe kept out of Fort Hall.
Non-combat service is represented by an organizational service streamer, which is not embroidered.	Non-combat service is represented by anything but an organizational service streamer, which is not embroidered.
Oddly, those random students actually ended the year with significantly greater improvements.	Oddly, those random students actually ended the year with significantly decrement in performance.
Proposals (as yet unfulfilled) have been made for small-scale hydropower generation using the mill race;.	Proposals (as yet unfulfilled) have been made for small-scale hydropower generation without using the mill race;.
Bethune would later express regret about the riot and urged citizens to use moderation.	Bethune would later express satisfaction about the riot and urged citizens to use full force.
The pumps in the building are no longer original, having been replaced several times.	The pumps in the building are still the original ones, having been replaced several times.
Pension and sovereign wealth funds are major direct investors in infrastructure.	Pension and sovereign wealth funds are insignificant direct investors in infrastructure.
These devices are available in the US.	These devices are unavailable in the US.
Other methods involve either added local industrial usage or added local storage capacity.	Other methods exclude added local industrial usage or added local storage capacity.
The adaptation was produced by Endor Productions in partnership with Agatha Christie Productions.	The adaptation was produced by Endor Productions in competition with Agatha Christie Productions.
Each has its own advantages and limitations.	Each has its own advantages but none has any limitations.
Umeclidinium bromide is a long-acting.	Umeclidinium bromide is a short-term.
Intra-household bargaining and threat points have also been described as affecting women's poverty levels.	Intra-household bargaining and threat points have also been described as having no effect on women's poverty levels.
The park sits on land leased in 1967 from the US Army Corps of Engineers.	The park sits on land purchased prior to 1967 from the US Army Corps of Engineers.
This pack became known as the Druid Pack.	This pack became known as something other than the Druid Pack.
Among the OECD, only the Netherlands has more women working part-time.	Among the OECD, only the Netherlands has fewer women working part-time.
His papers, talks, and videos on AI safety have generated extensive interest.	His papers, talks, and videos on AI safety have gone unnoticed without interest.
This must begin with basic education.	This must begin with anything but basic education.
Wright was elected a Fellow of the Royal Society in May 1906.	Wright was elected out of the Royal Society in May 1906.
The campus is often described as the most beautiful in Texas.	The campus is often described as the ugliest campus in Texas.
The land was compressed and elevated as a result of the Alpine Orogeny.	The land was expanded and depressed as a result of the Alpine Orogeny.
Harsh Dev Singh won from Ramnagar with 9,049 votes (24.56%).	Harsh Dev Singh lost in Ramnagar even with 9,049 votes (24.56%).
More recently discovered substitutes for TBE and TAE buffers for electrophoresis are available.	More recently discovered substitutes for TBE and TAE buffers for electrophoresis are unavailable.
He retained his seat in Parliament ; the Iauko Group obtained three seats in all,.	He lost his seat in the Parliament; the Iauko Group obtained three seats in all.
Boueiz is a lawyer by profession.	Boueiz is a pharmacist by profession.
Vega is the recipient of many awards, including a local Emmy in 2010.	Vega is the recipient of no awards, not even a local Emmy in 2010.
The OPS concluded that stress corrosion cracking was the culprit.	The OPS concluded that stress corrosion cracking was unrelated to the problem.
Platform-independent performance scalability is reached by recursive data structures and algorithms.	Platform-independent performance scalability is hampered greatly by recursive data structures and algorithms.
About 79.5% were employed in full-time, long-term, bar-admission-required or JD-advantage jobs.	About 79.5% were employed in part-time, short-term, bar-admission-required or JD-advantage jobs.
As of April 2009 there is an up-to-date version of the fonts and typography chapters.	As of April 2009 there is only an outdated version of the fonts and typography chapters.
TINA is available for industry.	TINA is unavailable for industry.
It was the northernmost demarcation point of the territory of the Tribe of Judah.	It was the southernmost demarcation point of the territory of the Tribe of Judah.
Cesar Chavez Middle School and Itliong-Vera Cruz Middle School feed into the school population.	Cesar Chavez Middle School and Itliong-Vera Cruz Middle School are isolated from the school population.
He also established guidelines for materials and building construction for visual campus unity.	He maintained that no guidelines were necessary for materials and building construction for visual campus unity.
Calvin G. Coolidge was a farmer, and also served in the Vermont House of Representatives.	Calvin G. Coolidge was an engineer, and he avoided serving in the Vermont House of Representatives.
Onnie Willis, UCLA, 39.525, and Elise Ray, Michigan, 39.525 shared the individual championship.	Onnie Willis, UCLA, 39.525, and Elise Ray, Michigan, 39.525, both lost the individual championship.
This second edition is compatible with the third edition of the GURPS gaming system.	This second edition is incompatible with the third edition of the GURPS gaming system.
RINA creates the robust feedback needed for a healthy marketplace.	RINA creates the weak feedback that is bad for a healthy marketplace.
This condition is predicted to only get worse should oil revenues fall further.	This condition is predicted to only get better should oil revenues fall further.
That means a technician can replace an entire system board.	That means a technician can replace only parts of the system board.
During the Carter Administration, Wales served as Assistant Deputy Secretary of State.	During the Carter Administration, Wales was never an Assistant Deputy Secretary of State.
No incumbent had been defeated since Justice Frank G. Finlayson in 1926.	All incumbents had been defeated since Justice Frank G. Finlayson in 1926.
There is no single defense against the technique, thus standard defense in depth practices apply.	There is a well-known single defense against the technique, thus standard defense in depth practices are useless.
The policy makes provisions for establishing a National Nanotechnology Programme.	The policy goes against establishing a National Nanotechnology Programme.
Lesbian, Gay, Bisexual, and Transgender students experience more bullying than heterosexual students.	Lesbian, Gay, Bisexual, and Transgender students experience less bullying than heterosexual students.
This is not required if one has a CHP ( Concealed Handgun Permit ).	This is necessary even if one has a CHP (Concealed Handgun Permit).
The aid agencies of the large donor states were also set up at this time.	The aid agencies of the large donor states were set up at a later time.
Calmsley Hill Farm was used during the 2000 Sydney Olympics for the mountain biking events.	Calmsley Hill Farm was used during the 2000 Sydney Olympics for the freestyle swimming events.
The courthouse was designated a New York City Landmark on February 1, 1966.	The courthouse was deemed inappropriate to be a New York City Landmark on February 1, 1966.
It has a liberal stance and is published in broadsheet format.	It has a conservative stance and is published in broadsheet format.
This is minor in comparison to the 1100 day journey.	This is huge in comparison to the 1100 day journey.
Because of the illegal nature of trafficking, reliable data on its extent is very limited.	Because of the illegal nature of trafficking, reliable data on its extent is widely available.
Along with Japanese, these languages are part of the Japonic language family.	Unlike Japanese, these languages are part of the Japonic language family.
Lithium chloride is used as a brazing alloy for aluminium parts.	Lithium chloride is used as a brazing alloy for zinc parts only.
However, the individual islands Wuvulu and Aua have a lexical and phonological distinction.	However, the individual islands Wuvulu and Aua have only a semantic and orthographical distinction.
Xianbei last names were adopted by Han Chinese as was Xianbei culture, militarism and clothing.	Xianbei last names were dropped by Han Chinese as was Xianbei culture, militarism and clothing.
Also, biomass to liquids (BTLs) and cellulosic ethanol are still under research.	Also, biomass to liquids (BTLs) and cellulosic ethanol are done being researched.
Terms and conditions of the OSP registration are available on the DOT website.	Terms and conditions of the OSP registration are hidden from the DOT website.
Tizoxanide may undergo further metabolism via conjugation into tizoxanide glucuronide.	Tizoxanide undergoes no further metabolism via conjugation into tizoxanide glucuronide.
In 1991 the New Zealand mudsnail was discovered in Lake Ontario.	In 1991 the New Zealand mudsnail remained hidden in Lake Ontario.
Some sources branded them as part of the conservative camp in the 2000s.	Some sources branded them as part of the liberal camp in the 2000s.
As shocking as this phenomenon sounds, numerous researchers have documented retrograde flow.	As shocking as this phenomenon sounds, none of the researchers have documented retrograde flow yet.
In such hierarchies, males usually rank over females, and older birds over juveniles.	In such hierarchies, females will mostly rank over males, while juveniles will rank over older birds.
This conclusion was challenged in the same journal by James R. Brorson and Kathleen Brewer.	This conclusion was affirmed in the same journal by James R. Brorson and Kathleen Brewer.
At microwave frequencies this allowed for a smaller antenna.	At microwave frequencies this only allowed for a larger antenna.
Prismatic blades are flaked from stone core s through pressure flaking or direct percussion.	Prismatic blades are unable to flaked from stone cores even with pressure flaking or direct percussion.
In 1843 he opened an office for the practice of architecture in Boston, Massachusetts.	In 1843 the only office he opened was for the sale of rare coffees in Boston, Massachusetts.
Limits to the cadmium content of phosphate fertilizers has been considered by the European Commission.	Limits to the cadmium content of phosphate fertilizers have been completely discarded by the European Commission.
It is endemic to San Juan County, New Mexico, in the United States.	It is not found in San Juan County, New Mexico, in the United States.
The multiOTP class has been used as a learning tool in security demonstrations.	The multiOTP class is unable to be used as a learning tool in security demonstrations.
Also on the property are a contributing privy and outbuilding.	On the property, a contributing privy and outbuilding are non-existent.
Examples of where the elastic net method has been applied are: Support vector machine.	Examples of where the elastic net method has been avoided to be applied are: Support vector machine.
Local transit is provided by the Berkshire Regional Transit Authority.	Local transit is no longer provided by the Berkshire Regional Transit Authority.
Abdel-Halim migrated to Australia in 1970 with her husband and two children.	Abdel-Halim migrated to Australia in 1970 alone, leaving her husband and two children behind.
The Motorola 68000 series had BCD instructions.	The Motorola 68000 series was missing BCD instructions.
A museum should be thoughtful and plan out of their steps before taking any action.	A museum is not required to be thoughtful or to plan out their steps before taking any action.
In 1977, he was a visiting researcher at Tata Institute of Fundamental Research, Bombay.	In 1977, he was a full time professor and researcher at Tata Institute of Fundamental Research, Bombay.
The volumes of 34 trees fall within the hypothetical upper and lower-bound calculations.	The volumes of 34 trees fall far above the hypothetical upper bound calculations.
The Carter Center concluded the results were accurate.	The Carter Center concluded the results were completely inaccurate.
This point is exemplified by Brown (2009).	This point is not exemplified by Brown (2009) at all.
The Jamesville Women's Club acquired the building and its lot in 1953.	The Jamesville Women's Club failed to obtain the building or its lot in 1953.
The habitat consists of boreal forest.	The habitat is not composed of boreal forest.
This conference included the work of Frederick Wherry, Jennifer Haylett, Sarah Quinn, Josh Whitford.	This conference decided to exclude the work of Frederick Wherry, Jennifer Haylett, Sarah Quinn, Josh Whitford.
